epoch	train.adv_loss	train.loss	train.mjpeg_acc	train.raw_acc	val.crop_acc	val.mjpeg_acc	val.psnr	val.scale_acc	val.ssim
38	-0.023	1.344	0.545	0.54	0.549	0.552	42.292	0.548	0.987
39	-0.025	1.344	0.546	0.542	0.539	0.541	42.238	0.539	0.987
40	-0.028	1.343	0.545	0.54	0.545	0.548	42.344	0.542	0.987
41	-0.026	1.344	0.545	0.541	0.55	0.552	42.395	0.548	0.987
42	-0.029	1.344	0.545	0.541	0.548	0.55	42.251	0.547	0.987
43	-0.018	1.343	0.545	0.54	0.549	0.552	42.373	0.548	0.987
44	-0.022	1.344	0.544	0.54	0.546	0.547	42.3	0.545	0.987
45	-0.027	1.343	0.546	0.541	0.552	0.554	42.38	0.55	0.987
46	-0.028	1.344	0.545	0.539	0.541	0.545	42.231	0.541	0.986
47	-0.025	1.346	0.543	0.537	0.548	0.55	42.346	0.547	0.987
48	-0.03	1.345	0.547	0.542	0.539	0.542	42.232	0.539	0.986
49	-0.033	1.345	0.545	0.54	0.553	0.556	42.372	0.552	0.987
50	-0.035	1.345	0.545	0.539	0.551	0.553	42.372	0.55	0.987
51	-0.038	1.346	0.543	0.538	0.547	0.55	42.263	0.546	0.987
52	-0.035	1.345	0.545	0.541	0.543	0.545	42.289	0.541	0.987
53	-0.023	1.343	0.545	0.54	0.548	0.552	42.332	0.549	0.986
54	-0.026	1.345	0.545	0.54	0.542	0.545	42.282	0.541	0.987
55	-0.031	1.345	0.544	0.54	0.534	0.535	42.203	0.533	0.986
56	-0.038	1.344	0.547	0.542	0.542	0.546	42.253	0.542	0.986
57	-0.031	1.347	0.545	0.541	0.553	0.557	42.353	0.553	0.987
58	-0.038	1.344	0.546	0.541	0.548	0.551	42.377	0.547	0.987
59	-0.042	1.347	0.544	0.539	0.548	0.55	42.317	0.547	0.986
60	-0.049	1.345	0.547	0.541	0.551	0.555	42.361	0.55	0.986
61	-0.044	1.344	0.546	0.54	0.542	0.544	42.25	0.54	0.987
62	-0.042	1.345	0.547	0.542	0.539	0.541	42.328	0.538	0.987
63	-0.045	1.344	0.546	0.541	0.55	0.551	42.381	0.547	0.987
64	-0.047	1.345	0.546	0.542	0.549	0.551	42.369	0.549	0.987
65	-0.05	1.346	0.545	0.541	0.552	0.556	42.385	0.552	0.987
66	-0.048	1.345	0.545	0.54	0.538	0.54	42.24	0.538	0.986
67	-0.049	1.344	0.546	0.541	0.55	0.552	42.403	0.547	0.987
68	-0.045	1.346	0.546	0.542	0.543	0.546	42.339	0.542	0.987
69	-0.046	1.346	0.545	0.54	0.54	0.542	42.193	0.54	0.986
70	-0.047	1.347	0.543	0.538	0.551	0.554	42.381	0.551	0.987
71	-0.051	1.348	0.544	0.539	0.543	0.546	42.293	0.543	0.987
72	-0.056	1.346	0.545	0.54	0.54	0.543	42.251	0.539	0.986
73	-0.052	1.346	0.546	0.542	0.551	0.553	42.365	0.549	0.987
74	-0.049	1.347	0.546	0.541	0.554	0.558	42.374	0.553	0.987
75	-0.055	1.346	0.546	0.541	0.547	0.551	42.372	0.547	0.987
76	-0.052	1.347	0.545	0.541	0.543	0.547	42.278	0.543	0.987
77	-0.053	1.347	0.543	0.54	0.535	0.539	42.232	0.534	0.987
78	-0.055	1.346	0.544	0.54	0.54	0.542	42.242	0.538	0.987
79	-0.05	1.347	0.544	0.539	0.553	0.556	42.351	0.551	0.987
80	-0.062	1.347	0.545	0.54	0.542	0.545	42.334	0.542	0.987
