epoch	train.adv_loss	train.loss	train.mjpeg_acc	train.raw_acc	val.crop_acc	val.mjpeg_acc	val.psnr	val.scale_acc	val.ssim
124	NaN	0.278	0.963	0.946	0.982	0.99	42.457	0.973	0.962
125	NaN	0.264	0.964	0.948	0.967	0.982	42.46	0.958	0.962
126	NaN	0.262	0.964	0.95	0.984	0.993	42.521	0.98	0.962
127	NaN	0.29	0.958	0.944	0.933	0.946	42.757	0.919	0.969
128	NaN	0.301	0.956	0.937	0.984	0.992	42.606	0.978	0.964
129	NaN	0.254	0.967	0.95	0.96	0.97	42.518	0.939	0.964
130	NaN	0.265	0.965	0.947	0.981	0.989	42.361	0.971	0.961
131	NaN	0.25	0.965	0.952	0.958	0.966	42.635	0.936	0.966
132	NaN	0.266	0.961	0.947	0.984	0.991	42.407	0.977	0.965
133	NaN	0.266	0.964	0.948	0.958	0.966	42.778	0.938	0.971
134	NaN	0.261	0.965	0.948	0.959	0.966	42.691	0.936	0.969
135	NaN	0.243	0.964	0.954	0.984	0.991	42.482	0.976	0.963
136	NaN	0.239	0.966	0.952	0.978	0.985	42.631	0.963	0.964
137	NaN	0.238	0.967	0.954	0.982	0.99	42.512	0.976	0.96
138	NaN	0.229	0.967	0.956	0.987	0.992	42.585	0.981	0.963
139	NaN	0.23	0.968	0.954	0.914	0.921	42.882	0.88	0.973
140	NaN	0.249	0.964	0.947	0.981	0.989	42.529	0.971	0.96
141	NaN	0.241	0.966	0.951	0.986	0.991	42.563	0.978	0.963
142	NaN	0.238	0.965	0.953	0.981	0.988	42.445	0.971	0.962
143	NaN	0.235	0.967	0.953	0.99	0.993	42.562	0.981	0.964
144	NaN	0.222	0.967	0.958	0.973	0.98	42.641	0.954	0.966
145	NaN	0.219	0.968	0.956	0.985	0.992	42.438	0.98	0.96
146	NaN	0.22	0.968	0.958	0.93	0.937	42.876	0.901	0.973
147	NaN	0.22	0.969	0.954	0.978	0.983	42.661	0.958	0.967
148	NaN	0.23	0.965	0.954	0.942	0.953	42.437	0.902	0.961
149	NaN	0.223	0.969	0.954	0.988	0.993	42.524	0.979	0.963
150	NaN	0.215	0.968	0.961	0.99	0.994	42.685	0.982	0.965
151	NaN	0.224	0.967	0.957	0.992	0.995	42.597	0.986	0.964
152	NaN	0.219	0.968	0.956	0.974	0.982	42.485	0.961	0.961
153	NaN	0.225	0.965	0.956	0.989	0.992	42.523	0.981	0.963
154	NaN	0.203	0.97	0.961	0.992	0.995	42.476	0.984	0.961
155	NaN	0.223	0.968	0.955	0.972	0.978	42.766	0.954	0.968
156	NaN	0.206	0.969	0.96	0.985	0.99	42.467	0.976	0.961
157	NaN	0.207	0.968	0.961	0.985	0.991	42.487	0.979	0.96
158	NaN	0.197	0.97	0.963	0.991	0.995	42.546	0.987	0.961
159	NaN	0.204	0.972	0.957	0.991	0.994	42.564	0.984	0.963
160	NaN	0.215	0.969	0.959	0.899	0.903	42.834	0.848	0.971
161	NaN	0.2	0.972	0.96	0.974	0.982	42.456	0.953	0.961
162	NaN	0.197	0.971	0.962	0.978	0.983	42.66	0.962	0.966
163	NaN	0.192	0.972	0.962	0.993	0.995	42.515	0.987	0.961
164	NaN	0.198	0.971	0.96	0.987	0.992	42.547	0.974	0.96
165	NaN	0.178	0.973	0.965	0.986	0.991	42.521	0.975	0.962
166	NaN	0.199	0.97	0.961	0.99	0.993	42.568	0.98	0.964
167	NaN	0.182	0.972	0.965	0.987	0.991	42.53	0.977	0.96
168	NaN	0.197	0.971	0.962	0.965	0.974	42.43	0.942	0.963
169	NaN	0.202	0.97	0.96	0.971	0.977	42.672	0.953	0.967
170	NaN	0.18	0.974	0.964	0.984	0.988	42.452	0.969	0.961
171	NaN	0.178	0.972	0.965	0.992	0.996	42.579	0.985	0.959
172	NaN	0.179	0.973	0.964	0.981	0.985	42.58	0.96	0.961
173	NaN	0.179	0.974	0.965	0.985	0.99	42.525	0.975	0.96
174	NaN	0.18	0.972	0.966	0.99	0.992	42.491	0.978	0.96
175	NaN	0.184	0.973	0.963	0.989	0.993	42.542	0.977	0.961
176	NaN	0.186	0.97	0.965	0.991	0.994	42.498	0.98	0.96
177	NaN	0.158	0.976	0.97	0.993	0.996	42.551	0.988	0.96
178	NaN	0.158	0.978	0.969	0.994	0.996	42.617	0.987	0.962
179	NaN	0.174	0.977	0.963	0.996	0.997	42.629	0.989	0.962
180	NaN	0.161	0.979	0.968	0.995	0.997	42.569	0.989	0.96
181	NaN	0.149	0.98	0.972	0.994	0.997	42.57	0.988	0.96
182	NaN	0.155	0.979	0.969	0.995	0.997	42.627	0.988	0.962
183	NaN	0.143	0.98	0.973	0.994	0.996	42.558	0.989	0.96
184	NaN	0.162	0.977	0.967	0.993	0.995	42.523	0.986	0.96
185	NaN	0.144	0.981	0.972	0.994	0.997	42.537	0.988	0.959
186	NaN	0.143	0.98	0.973	0.994	0.996	42.525	0.988	0.96
187	NaN	0.151	0.979	0.971	0.995	0.996	42.659	0.987	0.962
188	NaN	0.154	0.978	0.969	0.993	0.995	42.552	0.987	0.96
189	NaN	0.153	0.978	0.97	0.995	0.997	42.586	0.99	0.961
190	NaN	0.15	0.979	0.972	0.994	0.997	42.605	0.989	0.961
191	NaN	0.136	0.982	0.975	0.995	0.997	42.589	0.989	0.96
192	NaN	0.153	0.979	0.97	0.996	0.997	42.588	0.99	0.96
193	NaN	0.149	0.98	0.973	0.995	0.997	42.551	0.99	0.96
194	NaN	0.154	0.979	0.968	0.993	0.996	42.585	0.988	0.96
195	NaN	0.153	0.979	0.971	0.996	0.997	42.601	0.99	0.961
196	NaN	0.148	0.979	0.972	0.995	0.997	42.555	0.99	0.96
197	NaN	0.157	0.978	0.97	0.996	0.997	42.561	0.99	0.96
198	NaN	0.145	0.979	0.973	0.993	0.996	42.617	0.987	0.961
199	NaN	0.15	0.978	0.971	0.995	0.997	42.62	0.987	0.962
200	NaN	0.14	0.981	0.973	0.995	0.997	42.614	0.987	0.96
