epoch	train.adv_loss	train.loss	train.mjpeg_acc	train.raw_acc	val.crop_acc	val.mjpeg_acc	val.psnr	val.scale_acc	val.ssim
43	NaN	1.346	0.523	0.521	0.508	0.509	41.944	0.507	0.989
44	NaN	1.344	0.523	0.522	0.519	0.522	41.941	0.518	0.989
45	NaN	1.347	0.519	0.52	0.51	0.509	41.943	0.506	0.989
46	NaN	1.345	0.522	0.52	0.522	0.522	41.942	0.52	0.989
47	NaN	1.346	0.522	0.521	0.52	0.518	41.94	0.516	0.989
48	NaN	1.347	0.524	0.523	0.521	0.519	41.941	0.518	0.989
49	NaN	1.344	0.518	0.519	0.517	0.519	41.94	0.515	0.989
50	NaN	1.346	0.52	0.519	0.519	0.521	41.94	0.518	0.989
51	NaN	1.345	0.519	0.519	0.514	0.514	41.942	0.513	0.989
52	NaN	1.343	0.518	0.518	0.512	0.511	41.941	0.509	0.989
53	NaN	1.344	0.521	0.52	0.517	0.516	41.94	0.516	0.989
54	NaN	1.343	0.521	0.519	0.512	0.513	41.939	0.511	0.989
55	NaN	1.343	0.522	0.521	0.515	0.514	41.939	0.513	0.989
56	NaN	1.342	0.52	0.519	0.52	0.52	41.939	0.518	0.989
57	NaN	1.343	0.523	0.521	0.518	0.518	41.941	0.514	0.989
58	NaN	1.344	0.518	0.517	0.512	0.511	41.942	0.511	0.99
59	NaN	1.343	0.521	0.521	0.517	0.518	41.939	0.516	0.989
60	NaN	1.343	0.52	0.52	0.514	0.514	41.941	0.513	0.989
61	NaN	1.342	0.522	0.522	0.517	0.518	41.94	0.515	0.989
62	NaN	1.344	0.523	0.522	0.515	0.517	41.942	0.516	0.99
63	NaN	1.343	0.521	0.519	0.521	0.521	41.941	0.52	0.989
64	NaN	1.343	0.522	0.521	0.515	0.517	41.943	0.514	0.989
65	NaN	1.343	0.525	0.523	0.515	0.512	41.941	0.511	0.989
66	NaN	1.343	0.52	0.52	0.517	0.518	41.941	0.516	0.989
67	NaN	1.342	0.524	0.522	0.514	0.515	41.941	0.514	0.989
68	NaN	1.342	0.523	0.523	0.517	0.518	41.94	0.516	0.989
69	NaN	1.342	0.519	0.519	0.516	0.517	41.94	0.516	0.989
70	NaN	1.341	0.523	0.522	0.522	0.521	41.94	0.521	0.989
71	NaN	1.339	0.524	0.522	0.523	0.522	41.94	0.52	0.989
72	NaN	1.339	0.52	0.521	0.524	0.523	41.94	0.52	0.989
73	NaN	1.34	0.521	0.521	0.514	0.514	41.94	0.515	0.989
74	NaN	1.338	0.523	0.524	0.517	0.517	41.94	0.517	0.989
75	NaN	1.339	0.524	0.522	0.525	0.524	41.94	0.522	0.99
76	NaN	1.338	0.521	0.519	0.516	0.517	41.939	0.517	0.99
77	NaN	1.339	0.52	0.52	0.518	0.519	41.939	0.518	0.989
78	NaN	1.339	0.524	0.524	0.518	0.517	41.939	0.517	0.99
79	NaN	1.339	0.522	0.521	0.519	0.521	41.94	0.517	0.989
80	NaN	1.338	0.52	0.521	0.521	0.519	41.939	0.521	0.989
81	NaN	1.337	0.522	0.522	0.515	0.514	41.94	0.513	0.989
82	NaN	1.338	0.525	0.523	0.517	0.52	41.939	0.519	0.99
83	NaN	1.337	0.525	0.523	0.515	0.515	41.939	0.513	0.99
84	NaN	1.338	0.526	0.522	0.516	0.515	41.939	0.513	0.989
85	NaN	1.337	0.525	0.525	0.514	0.514	41.94	0.513	0.99
86	NaN	1.338	0.523	0.522	0.519	0.516	41.939	0.518	0.989
87	NaN	1.338	0.52	0.521	0.515	0.514	41.939	0.516	0.989
88	NaN	1.337	0.52	0.521	0.519	0.519	41.939	0.516	0.989
89	NaN	1.338	0.525	0.523	0.516	0.518	41.939	0.517	0.989
90	NaN	1.338	0.524	0.522	0.523	0.523	41.939	0.522	0.989
91	NaN	1.337	0.525	0.525	0.521	0.522	41.939	0.519	0.989
92	NaN	1.336	0.523	0.521	0.518	0.515	41.939	0.515	0.99
93	NaN	1.338	0.521	0.521	0.518	0.516	41.939	0.515	0.989
94	NaN	1.338	0.525	0.524	0.514	0.516	41.939	0.513	0.989
95	NaN	1.338	0.522	0.521	0.513	0.513	41.939	0.512	0.989
96	NaN	1.337	0.523	0.521	0.519	0.517	41.939	0.517	0.989
97	NaN	1.338	0.521	0.52	0.521	0.525	41.939	0.524	0.989
98	NaN	1.337	0.522	0.522	0.519	0.522	41.939	0.521	0.989
99	NaN	1.337	0.524	0.525	0.517	0.517	41.939	0.516	0.989
100	NaN	1.337	0.523	0.524	0.515	0.516	41.939	0.514	0.989
101	NaN	1.336	0.524	0.522	0.52	0.52	41.939	0.518	0.989
102	NaN	1.337	0.524	0.522	0.515	0.515	41.94	0.512	0.989
103	NaN	1.338	0.523	0.522	0.518	0.519	41.939	0.519	0.989
104	NaN	1.337	0.521	0.52	0.522	0.525	41.939	0.523	0.989
105	NaN	1.338	0.525	0.524	0.522	0.521	41.939	0.521	0.989
106	NaN	1.336	0.523	0.522	0.515	0.518	41.939	0.515	0.989
107	NaN	1.337	0.524	0.523	0.52	0.522	41.939	0.52	0.989
108	NaN	1.337	0.521	0.52	0.517	0.515	41.939	0.517	0.99
109	NaN	1.336	0.526	0.526	0.523	0.524	41.939	0.523	0.99
110	NaN	1.336	0.523	0.522	0.52	0.52	41.939	0.518	0.989
111	NaN	1.337	0.524	0.522	0.514	0.515	41.939	0.514	0.989
112	NaN	1.336	0.523	0.523	0.52	0.518	41.939	0.515	0.989
113	NaN	1.335	0.524	0.523	0.518	0.519	41.939	0.52	0.99
114	NaN	1.336	0.524	0.523	0.518	0.519	41.939	0.518	0.989
115	NaN	1.337	0.524	0.522	0.521	0.521	41.939	0.517	0.989
116	NaN	1.335	0.526	0.525	0.519	0.518	41.939	0.516	0.989
117	NaN	1.336	0.524	0.522	0.516	0.515	41.939	0.515	0.989
118	NaN	1.337	0.525	0.524	0.517	0.517	41.939	0.517	0.989
119	NaN	1.336	0.524	0.525	0.516	0.515	41.939	0.516	0.989
120	NaN	1.338	0.524	0.521	0.517	0.518	41.939	0.519	0.989
121	NaN	1.337	0.521	0.52	0.521	0.52	41.939	0.519	0.989
122	NaN	1.336	0.524	0.522	0.521	0.521	41.939	0.52	0.989
123	NaN	1.337	0.522	0.522	0.513	0.515	41.939	0.515	0.989
124	NaN	1.336	0.521	0.519	0.522	0.521	41.939	0.522	0.989
125	NaN	1.337	0.524	0.522	0.513	0.512	41.939	0.512	0.99
126	NaN	1.337	0.526	0.525	0.522	0.519	41.939	0.519	0.989
127	NaN	1.337	0.526	0.523	0.516	0.516	41.939	0.514	0.99
128	NaN	1.336	0.522	0.521	0.519	0.519	41.939	0.519	0.989
129	NaN	1.336	0.522	0.521	0.513	0.513	41.939	0.51	0.989
130	NaN	1.337	0.523	0.52	0.517	0.519	41.939	0.518	0.989
131	NaN	1.336	0.525	0.524	0.526	0.523	41.939	0.523	0.989
132	NaN	1.337	0.523	0.521	0.514	0.518	41.939	0.517	0.989
133	NaN	1.337	0.525	0.523	0.522	0.524	41.939	0.521	0.989
134	NaN	1.337	0.524	0.523	0.517	0.519	41.939	0.518	0.989
135	NaN	1.338	0.523	0.521	0.516	0.517	41.939	0.516	0.989
136	NaN	1.336	0.522	0.522	0.52	0.519	41.939	0.516	0.989
137	NaN	1.337	0.522	0.522	0.514	0.516	41.939	0.512	0.989
138	NaN	1.337	0.524	0.523	0.517	0.517	41.939	0.514	0.989
139	NaN	1.336	0.525	0.522	0.521	0.519	41.939	0.52	0.989
140	NaN	1.336	0.522	0.522	0.522	0.524	41.939	0.521	0.989
141	NaN	1.337	0.521	0.52	0.52	0.52	41.939	0.518	0.989
142	NaN	1.336	0.523	0.524	0.518	0.517	41.939	0.515	0.989
143	NaN	1.336	0.524	0.522	0.514	0.512	41.939	0.512	0.989
144	NaN	1.337	0.522	0.521	0.514	0.513	41.939	0.512	0.989
145	NaN	1.336	0.523	0.521	0.52	0.521	41.939	0.519	0.989
146	NaN	1.335	0.525	0.523	0.52	0.52	41.939	0.519	0.989
147	NaN	1.337	0.523	0.522	0.519	0.521	41.939	0.519	0.989
148	NaN	1.336	0.523	0.523	0.517	0.518	41.939	0.516	0.989
149	NaN	1.336	0.521	0.522	0.513	0.514	41.939	0.513	0.989
150	NaN	1.337	0.523	0.522	0.517	0.518	41.939	0.516	0.989
151	NaN	1.337	0.522	0.523	0.52	0.519	41.939	0.518	0.989
152	NaN	1.337	0.522	0.521	0.516	0.517	41.939	0.517	0.989
153	NaN	1.336	0.522	0.52	0.522	0.524	41.939	0.523	0.989
154	NaN	1.336	0.525	0.525	0.521	0.521	41.939	0.52	0.989
155	NaN	1.338	0.524	0.521	0.517	0.518	41.939	0.515	0.989
156	NaN	1.336	0.523	0.522	0.518	0.52	41.939	0.518	0.989
157	NaN	1.337	0.525	0.524	0.515	0.516	41.939	0.514	0.989
158	NaN	1.337	0.522	0.52	0.52	0.519	41.939	0.517	0.99
159	NaN	1.337	0.526	0.524	0.521	0.521	41.939	0.52	0.989
160	NaN	1.335	0.521	0.52	0.515	0.517	41.939	0.516	0.99
161	NaN	1.337	0.523	0.522	0.522	0.521	41.939	0.52	0.989
162	NaN	1.336	0.52	0.521	0.517	0.516	41.939	0.515	0.989
163	NaN	1.336	0.522	0.523	0.521	0.523	41.939	0.522	0.989
164	NaN	1.338	0.522	0.521	0.518	0.519	41.939	0.518	0.989
165	NaN	1.336	0.521	0.52	0.518	0.518	41.939	0.518	0.989
166	NaN	1.336	0.524	0.523	0.518	0.516	41.939	0.516	0.989
167	NaN	1.337	0.523	0.521	0.519	0.522	41.939	0.52	0.989
168	NaN	1.336	0.524	0.523	0.52	0.522	41.939	0.519	0.989
169	NaN	1.337	0.523	0.522	0.519	0.516	41.939	0.516	0.989
170	NaN	1.338	0.524	0.522	0.514	0.514	41.939	0.513	0.989
171	NaN	1.336	0.523	0.523	0.52	0.522	41.939	0.52	0.989
172	NaN	1.336	0.526	0.524	0.516	0.518	41.939	0.514	0.989
173	NaN	1.336	0.523	0.524	0.521	0.52	41.939	0.52	0.989
174	NaN	1.337	0.522	0.523	0.515	0.515	41.939	0.513	0.989
175	NaN	1.336	0.524	0.523	0.52	0.52	41.939	0.52	0.99
176	NaN	1.336	0.522	0.522	0.524	0.522	41.939	0.521	0.989
177	NaN	1.336	0.524	0.524	0.518	0.518	41.939	0.517	0.989
178	NaN	1.337	0.521	0.521	0.522	0.522	41.939	0.519	0.99
179	NaN	1.338	0.523	0.521	0.516	0.517	41.939	0.515	0.989
180	NaN	1.337	0.522	0.52	0.515	0.515	41.939	0.516	0.99
181	NaN	1.336	0.525	0.524	0.518	0.518	41.939	0.515	0.989
182	NaN	1.336	0.523	0.522	0.515	0.515	41.939	0.514	0.99
183	NaN	1.336	0.525	0.524	0.514	0.516	41.939	0.513	0.989
184	NaN	1.338	0.523	0.523	0.521	0.522	41.939	0.521	0.99
185	NaN	1.336	0.524	0.522	0.518	0.517	41.939	0.52	0.989
186	NaN	1.337	0.524	0.523	0.519	0.52	41.939	0.519	0.989
187	NaN	1.337	0.523	0.521	0.52	0.519	41.939	0.518	0.989
188	NaN	1.337	0.524	0.523	0.516	0.518	41.939	0.516	0.989
189	NaN	1.338	0.522	0.52	0.519	0.521	41.939	0.518	0.99
190	NaN	1.336	0.526	0.523	0.516	0.516	41.939	0.513	0.989
191	NaN	1.336	0.524	0.523	0.522	0.521	41.939	0.52	0.989
192	NaN	1.336	0.522	0.522	0.518	0.518	41.939	0.517	0.99
193	NaN	1.337	0.525	0.522	0.521	0.525	41.939	0.524	0.989
194	NaN	1.336	0.524	0.522	0.515	0.516	41.939	0.514	0.989
195	NaN	1.337	0.524	0.521	0.516	0.518	41.939	0.517	0.989
196	NaN	1.337	0.524	0.523	0.515	0.517	41.939	0.517	0.989
197	NaN	1.336	0.524	0.523	0.52	0.521	41.939	0.52	0.989
198	NaN	1.336	0.522	0.521	0.516	0.517	41.939	0.516	0.989
199	NaN	1.336	0.525	0.524	0.521	0.519	41.939	0.519	0.99
200	NaN	1.337	0.522	0.52	0.515	0.513	41.939	0.512	0.989
201	NaN	1.336	0.526	0.525	0.527	0.527	41.939	0.527	0.989
202	NaN	1.338	0.521	0.52	0.52	0.519	41.939	0.516	0.989
203	NaN	1.337	0.524	0.523	0.521	0.522	41.939	0.522	0.989
204	NaN	1.336	0.523	0.523	0.512	0.513	41.939	0.51	0.989
205	NaN	1.337	0.522	0.521	0.525	0.524	41.939	0.524	0.989
206	NaN	1.337	0.521	0.521	0.518	0.518	41.939	0.519	0.99
207	NaN	1.338	0.524	0.524	0.522	0.521	41.939	0.52	0.989
208	NaN	1.336	0.521	0.52	0.518	0.516	41.939	0.518	0.989
209	NaN	1.337	0.525	0.522	0.517	0.515	41.939	0.515	0.989
210	NaN	1.335	0.524	0.524	0.518	0.518	41.939	0.514	0.989
211	NaN	1.337	0.524	0.525	0.518	0.521	41.939	0.52	0.989
212	NaN	1.336	0.524	0.523	0.517	0.521	41.939	0.519	0.989
213	NaN	1.337	0.523	0.523	0.522	0.522	41.939	0.521	0.989
214	NaN	1.338	0.521	0.521	0.513	0.513	41.939	0.512	0.989
215	NaN	1.336	0.521	0.521	0.516	0.516	41.939	0.514	0.99
216	NaN	1.336	0.522	0.523	0.517	0.517	41.939	0.515	0.989
217	NaN	1.336	0.522	0.521	0.517	0.518	41.939	0.516	0.99
218	NaN	1.337	0.524	0.522	0.521	0.521	41.939	0.52	0.99
219	NaN	1.336	0.524	0.523	0.521	0.522	41.939	0.519	0.989
220	NaN	1.336	0.524	0.524	0.519	0.519	41.939	0.518	0.989
221	NaN	1.336	0.527	0.525	0.513	0.512	41.939	0.51	0.989
222	NaN	1.336	0.522	0.522	0.517	0.517	41.939	0.513	0.989
223	NaN	1.336	0.522	0.521	0.517	0.519	41.939	0.517	0.989
224	NaN	1.336	0.523	0.522	0.519	0.517	41.939	0.516	0.989
225	NaN	1.337	0.52	0.521	0.517	0.518	41.939	0.518	0.989
226	NaN	1.336	0.526	0.526	0.524	0.521	41.939	0.521	0.989
227	NaN	1.337	0.523	0.522	0.517	0.516	41.939	0.517	0.99
228	NaN	1.336	0.522	0.522	0.519	0.52	41.939	0.518	0.989
229	NaN	1.337	0.523	0.522	0.518	0.518	41.939	0.517	0.989
230	NaN	1.336	0.523	0.523	0.519	0.52	41.939	0.518	0.99
231	NaN	1.337	0.523	0.519	0.515	0.516	41.939	0.515	0.989
232	NaN	1.336	0.522	0.522	0.517	0.52	41.939	0.517	0.989
233	NaN	1.337	0.522	0.521	0.511	0.51	41.939	0.511	0.989
234	NaN	1.338	0.524	0.523	0.518	0.518	41.939	0.517	0.989
235	NaN	1.337	0.524	0.521	0.52	0.517	41.939	0.515	0.99
236	NaN	1.337	0.525	0.524	0.513	0.516	41.939	0.513	0.989
237	NaN	1.336	0.524	0.523	0.519	0.519	41.939	0.517	0.989
238	NaN	1.337	0.523	0.523	0.519	0.52	41.939	0.518	0.989
239	NaN	1.337	0.522	0.522	0.521	0.52	41.939	0.519	0.989
240	NaN	1.337	0.523	0.521	0.516	0.516	41.939	0.518	0.989
241	NaN	1.336	0.525	0.525	0.517	0.517	41.939	0.515	0.99
242	NaN	1.337	0.522	0.521	0.516	0.517	41.939	0.515	0.989
243	NaN	1.336	0.521	0.522	0.517	0.515	41.94	0.512	0.989
244	NaN	1.337	0.524	0.525	0.519	0.52	41.939	0.516	0.989
245	NaN	1.337	0.524	0.523	0.508	0.507	41.939	0.505	0.989
246	NaN	1.337	0.523	0.524	0.518	0.517	41.939	0.519	0.989
247	NaN	1.336	0.523	0.524	0.516	0.516	41.94	0.514	0.99
248	NaN	1.337	0.523	0.522	0.522	0.523	41.939	0.521	0.989
249	NaN	1.337	0.521	0.519	0.514	0.515	41.939	0.513	0.99
250	NaN	1.337	0.524	0.523	0.515	0.514	41.939	0.511	0.989
251	NaN	1.336	0.524	0.522	0.517	0.518	41.939	0.517	0.989
252	NaN	1.337	0.523	0.523	0.522	0.521	41.939	0.521	0.989
253	NaN	1.337	0.523	0.524	0.523	0.524	41.939	0.522	0.989
254	NaN	1.336	0.523	0.523	0.518	0.515	41.939	0.516	0.989
255	NaN	1.337	0.525	0.523	0.519	0.518	41.939	0.519	0.989
256	NaN	1.337	0.523	0.521	0.516	0.515	41.939	0.515	0.989
257	NaN	1.336	0.525	0.523	0.513	0.511	41.939	0.511	0.989
258	NaN	1.337	0.522	0.524	0.517	0.519	41.939	0.519	0.99
259	NaN	1.338	0.522	0.523	0.521	0.518	41.939	0.518	0.989
260	NaN	1.336	0.521	0.521	0.515	0.516	41.939	0.513	0.989
261	NaN	1.338	0.519	0.519	0.516	0.517	41.939	0.518	0.989
262	NaN	1.336	0.524	0.524	0.519	0.519	41.939	0.515	0.989
263	NaN	1.336	0.522	0.52	0.52	0.52	41.939	0.517	0.989
264	NaN	1.337	0.523	0.522	0.517	0.516	41.939	0.515	0.989
265	NaN	1.335	0.528	0.526	0.516	0.516	41.939	0.514	0.989
266	NaN	1.337	0.525	0.523	0.518	0.521	41.939	0.519	0.989
267	NaN	1.336	0.521	0.52	0.514	0.514	41.939	0.512	0.989
268	NaN	1.336	0.524	0.522	0.522	0.522	41.939	0.521	0.99
269	NaN	1.337	0.522	0.522	0.52	0.523	41.939	0.521	0.989
270	NaN	1.336	0.525	0.522	0.522	0.521	41.939	0.521	0.99
271	NaN	1.336	0.521	0.521	0.513	0.514	41.939	0.514	0.989
272	NaN	1.336	0.523	0.523	0.518	0.517	41.939	0.517	0.99
273	NaN	1.336	0.522	0.522	0.521	0.522	41.939	0.521	0.99
274	NaN	1.336	0.523	0.522	0.521	0.519	41.939	0.518	0.989
275	NaN	1.337	0.522	0.521	0.518	0.519	41.939	0.519	0.989
276	NaN	1.337	0.526	0.525	0.516	0.517	41.939	0.515	0.989
277	NaN	1.337	0.524	0.522	0.513	0.513	41.939	0.513	0.989
278	NaN	1.336	0.522	0.522	0.516	0.515	41.939	0.516	0.99
279	NaN	1.336	0.525	0.524	0.514	0.514	41.939	0.511	0.989
280	NaN	1.336	0.524	0.523	0.52	0.521	41.939	0.523	0.99
281	NaN	1.336	0.522	0.522	0.515	0.518	41.939	0.516	0.989
282	NaN	1.337	0.525	0.522	0.517	0.518	41.939	0.518	0.989
283	NaN	1.336	0.521	0.52	0.516	0.514	41.939	0.515	0.989
284	NaN	1.335	0.521	0.521	0.516	0.514	41.939	0.513	0.989
285	NaN	1.337	0.522	0.522	0.519	0.518	41.939	0.518	0.989
286	NaN	1.336	0.524	0.524	0.519	0.521	41.939	0.52	0.989
287	NaN	1.337	0.522	0.522	0.516	0.517	41.939	0.518	0.989
288	NaN	1.337	0.523	0.523	0.519	0.52	41.939	0.517	0.989
289	NaN	1.335	0.523	0.523	0.514	0.517	41.939	0.516	0.989
290	NaN	1.337	0.522	0.522	0.516	0.514	41.939	0.511	0.99
291	NaN	1.337	0.523	0.522	0.518	0.517	41.939	0.516	0.989
292	NaN	1.337	0.524	0.523	0.521	0.524	41.939	0.518	0.989
293	NaN	1.335	0.526	0.526	0.519	0.518	41.939	0.517	0.989
294	NaN	1.336	0.522	0.522	0.519	0.519	41.939	0.518	0.989
295	NaN	1.336	0.521	0.522	0.521	0.521	41.939	0.52	0.99
296	NaN	1.337	0.524	0.522	0.517	0.521	41.939	0.519	0.989
297	NaN	1.336	0.524	0.523	0.521	0.521	41.939	0.517	0.989
298	NaN	1.336	0.521	0.521	0.515	0.518	41.939	0.518	0.989
299	NaN	1.336	0.522	0.521	0.518	0.519	41.939	0.517	0.989
300	NaN	1.336	0.524	0.523	0.523	0.523	41.939	0.523	0.989
