epoch	train.adv_loss	train.loss	train.mjpeg_acc	train.raw_acc	val.crop_acc	val.mjpeg_acc	val.psnr	val.scale_acc	val.ssim
83	-0.017	0.327	0.938	0.927	0.971	0.975	42.071	0.942	0.952
84	-0.015	0.318	0.939	0.933	0.977	0.981	42.052	0.952	0.948
85	-0.023	0.3	0.942	0.938	0.968	0.972	42.045	0.933	0.95
86	-0.028	0.31	0.94	0.935	0.966	0.971	42.078	0.921	0.947
87	-0.01	0.339	0.938	0.923	0.949	0.956	42.068	0.901	0.95
88	-0.046	0.305	0.94	0.939	0.974	0.98	42.056	0.951	0.948
89	-0.014	0.307	0.941	0.937	0.975	0.98	42.069	0.949	0.948
90	-0.0	0.291	0.943	0.939	0.976	0.981	42.073	0.94	0.947
91	-0.007	0.287	0.943	0.942	0.975	0.981	42.054	0.947	0.95
92	-0.011	0.275	0.946	0.945	0.964	0.97	42.067	0.922	0.947
93	-0.015	0.294	0.944	0.938	0.975	0.981	42.063	0.946	0.95
94	-0.021	0.272	0.948	0.943	0.969	0.977	42.066	0.93	0.949
95	-0.03	0.297	0.945	0.935	0.957	0.962	42.065	0.907	0.952
96	-0.054	0.374	0.926	0.915	0.97	0.977	42.055	0.938	0.948
97	-0.016	0.324	0.938	0.934	0.979	0.982	42.059	0.943	0.948
98	0.008	0.248	0.953	0.951	0.983	0.987	42.062	0.958	0.948
99	-0.015	0.297	0.942	0.94	0.976	0.981	42.061	0.946	0.947
100	-0.067	0.26	0.949	0.95	0.987	0.99	42.06	0.963	0.946
101	0.005	0.329	0.937	0.932	0.977	0.983	42.047	0.945	0.949
102	-0.014	0.263	0.95	0.946	0.986	0.99	42.035	0.96	0.949
103	-0.01	0.269	0.95	0.945	0.985	0.988	42.047	0.955	0.946
104	-0.004	0.242	0.954	0.952	0.977	0.982	42.045	0.939	0.947
105	-0.003	0.27	0.949	0.943	0.981	0.986	42.043	0.95	0.946
106	-0.012	0.268	0.948	0.944	0.977	0.984	42.047	0.948	0.949
107	-0.012	0.238	0.951	0.955	0.981	0.985	42.059	0.949	0.946
108	-0.013	0.261	0.948	0.951	0.984	0.987	42.04	0.956	0.945
109	-0.049	0.292	0.943	0.939	0.974	0.977	42.048	0.936	0.95
110	-0.01	0.251	0.953	0.951	0.983	0.987	42.04	0.952	0.945
111	-0.011	0.236	0.952	0.953	0.973	0.979	42.039	0.933	0.948
112	-0.068	0.306	0.943	0.936	0.959	0.967	42.043	0.912	0.949
113	-0.028	0.268	0.948	0.947	0.984	0.988	42.042	0.951	0.948
114	-0.012	0.239	0.953	0.953	0.983	0.987	42.043	0.955	0.946
115	-0.15	0.264	0.949	0.947	0.986	0.989	42.08	0.957	0.948
116	0.021	0.231	0.953	0.956	0.986	0.988	42.068	0.954	0.946
117	-0.021	0.232	0.952	0.957	0.983	0.986	42.081	0.948	0.946
118	0.0	0.211	0.956	0.962	0.964	0.97	42.046	0.923	0.95
119	0.003	0.217	0.957	0.959	0.972	0.975	42.054	0.923	0.949
120	0.001	0.208	0.956	0.963	0.979	0.983	42.071	0.944	0.945
121	-0.005	0.249	0.949	0.952	0.98	0.984	42.072	0.938	0.944
122	0.005	0.215	0.956	0.961	0.978	0.983	42.053	0.947	0.949
123	-0.001	0.262	0.945	0.949	0.935	0.939	42.046	0.876	0.957
124	-0.006	0.234	0.95	0.956	0.976	0.977	42.06	0.931	0.947
125	0.004	0.228	0.955	0.958	0.981	0.985	42.063	0.943	0.944
126	0.001	0.212	0.955	0.961	0.985	0.988	42.058	0.956	0.945
127	0.0	0.221	0.954	0.96	0.985	0.989	42.05	0.952	0.946
128	-0.0	0.219	0.953	0.96	0.967	0.974	42.063	0.924	0.947
129	-0.002	0.23	0.953	0.958	0.986	0.989	42.063	0.957	0.944
130	-0.003	0.217	0.954	0.959	0.979	0.983	42.079	0.937	0.944
131	-0.0	0.214	0.954	0.961	0.971	0.975	42.069	0.923	0.945
132	-0.001	0.182	0.961	0.97	0.991	0.993	42.064	0.967	0.945
133	-0.004	0.181	0.961	0.969	0.989	0.992	42.065	0.962	0.945
134	-0.23	0.195	0.961	0.962	0.989	0.992	42.057	0.964	0.944
135	-0.129	0.179	0.962	0.969	0.99	0.992	42.06	0.965	0.946
136	-0.161	0.191	0.962	0.966	0.991	0.994	42.063	0.964	0.943
137	-0.072	0.167	0.965	0.97	0.99	0.992	42.057	0.962	0.945
138	-0.146	0.186	0.959	0.969	0.989	0.992	42.069	0.962	0.946
139	0.028	0.175	0.963	0.968	0.991	0.993	42.068	0.965	0.944
140	-0.294	0.174	0.963	0.969	0.991	0.994	42.058	0.965	0.943
141	-0.142	0.178	0.963	0.967	0.991	0.993	42.047	0.967	0.945
142	0.012	0.176	0.964	0.969	0.99	0.993	42.054	0.967	0.944
143	-0.006	0.182	0.962	0.966	0.989	0.991	42.057	0.966	0.944
144	-0.129	0.179	0.962	0.968	0.989	0.991	42.063	0.961	0.945
145	0.0	0.179	0.964	0.967	0.991	0.993	42.062	0.967	0.944
146	-0.251	0.171	0.961	0.973	0.991	0.993	42.064	0.965	0.944
147	-0.083	0.174	0.964	0.968	0.99	0.992	42.054	0.963	0.944
148	-0.027	0.168	0.965	0.971	0.99	0.993	42.052	0.968	0.943
149	-0.162	0.169	0.964	0.972	0.99	0.993	42.052	0.965	0.944
150	-0.1	0.158	0.967	0.973	0.991	0.993	42.053	0.968	0.944
151	-0.011	0.159	0.967	0.973	0.992	0.994	42.052	0.967	0.945
152	0.001	0.164	0.966	0.97	0.992	0.994	42.055	0.969	0.943
153	-0.006	0.161	0.967	0.972	0.992	0.993	42.054	0.967	0.943
154	-0.03	0.16	0.966	0.973	0.991	0.993	42.054	0.964	0.945
155	-0.032	0.16	0.967	0.971	0.99	0.993	42.055	0.966	0.944
156	-0.023	0.167	0.968	0.97	0.991	0.992	42.054	0.965	0.943
157	-0.017	0.155	0.967	0.973	0.991	0.993	42.05	0.967	0.945
158	-0.028	0.152	0.967	0.975	0.992	0.994	42.054	0.969	0.944
159	-0.038	0.185	0.964	0.964	0.99	0.992	42.053	0.968	0.945
160	-0.019	0.159	0.966	0.973	0.992	0.995	42.055	0.972	0.944
161	-0.094	0.17	0.966	0.968	0.991	0.994	42.058	0.966	0.943
162	-0.022	0.169	0.966	0.969	0.992	0.995	42.053	0.969	0.944
163	-0.031	0.169	0.966	0.97	0.991	0.993	42.051	0.968	0.945
164	-0.044	0.173	0.965	0.969	0.991	0.994	42.051	0.968	0.945
165	-0.064	0.145	0.967	0.978	0.992	0.994	42.057	0.97	0.944
166	-0.02	0.165	0.965	0.97	0.989	0.992	42.053	0.964	0.946
167	-0.031	0.16	0.964	0.974	0.991	0.993	42.055	0.967	0.945
168	-0.042	0.17	0.966	0.97	0.991	0.993	42.054	0.967	0.945
169	-0.022	0.151	0.967	0.975	0.99	0.994	42.055	0.968	0.944
170	-0.055	0.175	0.964	0.968	0.992	0.994	42.053	0.969	0.945
171	-0.056	0.15	0.967	0.976	0.991	0.992	42.054	0.966	0.945
172	-0.055	0.168	0.965	0.971	0.99	0.994	42.055	0.968	0.944
173	-0.019	0.157	0.965	0.973	0.991	0.994	42.052	0.967	0.945
174	-0.024	0.156	0.966	0.975	0.992	0.993	42.056	0.966	0.944
175	-0.053	0.176	0.963	0.968	0.992	0.994	42.054	0.97	0.945
176	-0.019	0.142	0.968	0.978	0.991	0.993	42.053	0.968	0.945
177	-0.028	0.167	0.963	0.971	0.991	0.993	42.051	0.967	0.945
178	-0.014	0.16	0.967	0.972	0.991	0.993	42.056	0.967	0.945
179	-0.023	0.161	0.967	0.971	0.991	0.993	42.06	0.968	0.943
180	-0.011	0.173	0.964	0.968	0.992	0.994	42.054	0.969	0.945
181	-0.036	0.158	0.966	0.974	0.991	0.994	42.056	0.968	0.944
182	-0.034	0.173	0.965	0.97	0.991	0.993	42.06	0.967	0.944
183	-0.029	0.163	0.965	0.972	0.989	0.991	42.057	0.96	0.945
184	-0.043	0.169	0.964	0.97	0.992	0.994	42.063	0.968	0.943
185	-0.037	0.164	0.964	0.972	0.991	0.994	42.058	0.968	0.945
186	-0.034	0.166	0.964	0.971	0.992	0.994	42.061	0.969	0.944
187	-0.033	0.156	0.966	0.973	0.992	0.993	42.064	0.969	0.943
188	-0.028	0.161	0.966	0.973	0.991	0.993	42.054	0.967	0.945
189	-0.035	0.168	0.965	0.97	0.991	0.994	42.061	0.968	0.944
190	-0.034	0.159	0.965	0.973	0.989	0.992	42.06	0.96	0.944
191	-0.045	0.149	0.967	0.978	0.991	0.993	42.059	0.967	0.944
192	-0.065	0.156	0.966	0.975	0.992	0.994	42.064	0.97	0.944
193	-0.039	0.156	0.966	0.975	0.991	0.993	42.059	0.967	0.946
194	-0.053	0.177	0.965	0.968	0.992	0.994	42.058	0.969	0.944
195	-0.037	0.161	0.966	0.973	0.992	0.994	42.059	0.969	0.944
196	-0.03	0.166	0.965	0.971	0.992	0.994	42.061	0.969	0.943
197	-0.043	0.169	0.964	0.969	0.991	0.993	42.062	0.966	0.944
198	-0.026	0.153	0.966	0.976	0.992	0.994	42.063	0.968	0.944
199	-0.04	0.165	0.965	0.972	0.99	0.993	42.062	0.968	0.945
200	-0.057	0.161	0.965	0.973	0.992	0.994	42.058	0.969	0.944
201	-0.051	0.16	0.965	0.974	0.992	0.994	42.058	0.97	0.945
202	-0.054	0.172	0.965	0.969	0.992	0.994	42.06	0.97	0.945
203	-0.059	0.165	0.966	0.971	0.991	0.994	42.056	0.969	0.945
204	-0.069	0.159	0.967	0.972	0.991	0.994	42.061	0.97	0.944
205	-0.055	0.163	0.966	0.972	0.991	0.993	42.06	0.964	0.945
206	-0.069	0.161	0.965	0.974	0.991	0.994	42.057	0.968	0.945
207	-0.073	0.158	0.965	0.974	0.991	0.993	42.06	0.966	0.944
208	-0.079	0.166	0.966	0.972	0.99	0.993	42.056	0.967	0.945
209	-0.069	0.16	0.966	0.973	0.99	0.992	42.058	0.965	0.945
210	-0.047	0.167	0.965	0.971	0.99	0.993	42.057	0.967	0.946
211	-0.053	0.156	0.968	0.974	0.992	0.994	42.062	0.969	0.944
212	-0.048	0.157	0.965	0.975	0.991	0.993	42.06	0.965	0.944
213	-0.05	0.17	0.964	0.972	0.99	0.993	42.06	0.966	0.943
214	-0.047	0.158	0.966	0.973	0.991	0.994	42.059	0.967	0.944
215	-0.049	0.162	0.967	0.971	0.991	0.994	42.059	0.969	0.945
216	-0.051	0.167	0.966	0.969	0.992	0.994	42.058	0.969	0.944
217	-0.063	0.164	0.966	0.971	0.991	0.993	42.062	0.967	0.943
218	-0.046	0.178	0.963	0.967	0.99	0.993	42.06	0.964	0.943
219	-0.024	0.166	0.964	0.972	0.991	0.993	42.058	0.967	0.945
220	-0.036	0.158	0.967	0.973	0.991	0.993	42.06	0.966	0.944
221	-0.05	0.154	0.966	0.976	0.991	0.993	42.06	0.969	0.944
222	-0.054	0.155	0.967	0.974	0.99	0.992	42.061	0.962	0.946
223	-0.047	0.173	0.963	0.969	0.99	0.993	42.055	0.968	0.945
224	-0.058	0.169	0.965	0.97	0.991	0.993	42.062	0.966	0.944
225	-0.049	0.171	0.965	0.969	0.991	0.993	42.058	0.971	0.944
226	-0.049	0.167	0.965	0.971	0.992	0.995	42.06	0.968	0.943
227	-0.061	0.159	0.965	0.972	0.992	0.993	42.061	0.968	0.944
228	-0.07	0.164	0.966	0.971	0.991	0.994	42.062	0.967	0.942
229	-0.054	0.156	0.966	0.974	0.992	0.993	42.06	0.967	0.944
230	-0.051	0.158	0.968	0.972	0.991	0.994	42.06	0.968	0.945
231	-0.058	0.165	0.965	0.971	0.99	0.993	42.06	0.967	0.944
232	-0.071	0.162	0.965	0.972	0.992	0.993	42.057	0.968	0.945
233	-0.061	0.159	0.965	0.973	0.991	0.994	42.062	0.967	0.943
234	-0.069	0.159	0.966	0.972	0.99	0.993	42.062	0.968	0.944
235	-0.066	0.167	0.964	0.971	0.991	0.994	42.057	0.968	0.945
236	-0.068	0.174	0.964	0.969	0.991	0.994	42.057	0.967	0.945
237	-0.047	0.153	0.966	0.976	0.991	0.994	42.061	0.969	0.943
238	-0.053	0.151	0.966	0.977	0.991	0.993	42.056	0.967	0.944
239	-0.06	0.174	0.965	0.967	0.991	0.994	42.058	0.969	0.945
240	-0.053	0.162	0.964	0.972	0.992	0.995	42.06	0.967	0.944
241	-0.063	0.15	0.967	0.976	0.991	0.994	42.058	0.967	0.945
242	-0.056	0.174	0.964	0.969	0.991	0.994	42.056	0.968	0.945
243	-0.043	0.161	0.967	0.971	0.991	0.993	42.061	0.967	0.943
244	-0.047	0.165	0.965	0.973	0.992	0.994	42.06	0.969	0.943
245	-0.048	0.161	0.967	0.973	0.991	0.993	42.057	0.967	0.945
246	-0.039	0.164	0.964	0.972	0.992	0.994	42.059	0.969	0.944
247	-0.046	0.158	0.965	0.975	0.991	0.993	42.057	0.968	0.945
248	-0.06	0.169	0.965	0.97	0.992	0.994	42.058	0.969	0.945
249	-0.056	0.158	0.966	0.974	0.991	0.993	42.062	0.965	0.945
250	-0.064	0.164	0.966	0.972	0.992	0.994	42.06	0.969	0.944
251	-0.046	0.167	0.967	0.97	0.992	0.995	42.06	0.97	0.944
252	-0.051	0.177	0.962	0.971	0.991	0.995	42.057	0.97	0.944
253	-0.04	0.161	0.966	0.972	0.992	0.994	42.059	0.97	0.944
254	-0.053	0.17	0.966	0.969	0.991	0.993	42.061	0.967	0.944
255	-0.047	0.157	0.965	0.975	0.991	0.993	42.056	0.968	0.945
256	-0.054	0.172	0.966	0.97	0.993	0.995	42.06	0.971	0.944
257	-0.053	0.177	0.964	0.968	0.991	0.994	42.061	0.969	0.943
258	-0.058	0.154	0.966	0.974	0.991	0.993	42.058	0.969	0.945
259	-0.066	0.163	0.967	0.972	0.991	0.994	42.059	0.969	0.944
260	-0.054	0.167	0.966	0.97	0.992	0.994	42.056	0.971	0.945
261	-0.068	0.16	0.966	0.973	0.992	0.995	42.056	0.969	0.945
262	-0.065	0.167	0.964	0.971	0.991	0.993	42.058	0.967	0.945
263	-0.056	0.161	0.965	0.973	0.992	0.993	42.061	0.967	0.943
264	-0.068	0.17	0.966	0.971	0.992	0.994	42.059	0.967	0.945
265	-0.077	0.159	0.965	0.975	0.99	0.992	42.058	0.965	0.945
266	-0.088	0.153	0.967	0.975	0.991	0.994	42.059	0.967	0.944
267	-0.069	0.162	0.966	0.972	0.991	0.993	42.058	0.968	0.944
268	-0.075	0.157	0.967	0.974	0.992	0.994	42.061	0.97	0.945
269	-0.078	0.153	0.967	0.975	0.992	0.994	42.058	0.969	0.945
270	-0.053	0.161	0.965	0.973	0.99	0.992	42.056	0.967	0.945
271	-0.074	0.16	0.966	0.973	0.993	0.994	42.06	0.969	0.944
272	-0.093	0.16	0.966	0.974	0.993	0.995	42.059	0.97	0.944
273	-0.055	0.18	0.965	0.966	0.991	0.993	42.058	0.966	0.945
274	-0.067	0.163	0.967	0.972	0.991	0.993	42.061	0.965	0.944
275	-0.067	0.162	0.965	0.972	0.992	0.994	42.06	0.968	0.945
276	-0.097	0.166	0.965	0.971	0.991	0.994	42.057	0.968	0.945
277	-0.094	0.161	0.966	0.972	0.991	0.993	42.059	0.968	0.944
278	-0.077	0.157	0.964	0.975	0.99	0.993	42.063	0.965	0.942
279	-0.067	0.166	0.965	0.971	0.992	0.994	42.061	0.968	0.943
280	-0.077	0.169	0.965	0.969	0.988	0.991	42.062	0.956	0.943
281	-0.101	0.166	0.965	0.97	0.991	0.993	42.055	0.968	0.945
282	-0.042	0.162	0.967	0.972	0.991	0.994	42.059	0.968	0.944
283	-0.067	0.169	0.964	0.969	0.992	0.993	42.057	0.968	0.945
284	-0.062	0.159	0.966	0.973	0.992	0.993	42.061	0.968	0.944
285	-0.073	0.167	0.964	0.97	0.992	0.995	42.056	0.969	0.945
286	-0.092	0.159	0.966	0.974	0.991	0.993	42.056	0.968	0.945
287	-0.083	0.149	0.966	0.977	0.991	0.994	42.061	0.969	0.944
288	-0.103	0.16	0.966	0.972	0.991	0.994	42.061	0.968	0.944
289	-0.052	0.149	0.966	0.975	0.992	0.994	42.058	0.969	0.944
290	-0.062	0.161	0.967	0.971	0.993	0.994	42.06	0.968	0.945
291	-0.043	0.163	0.964	0.974	0.991	0.994	42.057	0.966	0.945
