epoch	train.adv_loss	train.loss	train.mjpeg_acc	train.raw_acc	val.crop_acc	val.mjpeg_acc	val.psnr	val.scale_acc	val.ssim
59	NaN	0.116	0.972	0.987	0.96	0.992	42.285	0.97	0.952
60	NaN	0.112	0.972	0.987	0.966	0.994	42.289	0.977	0.951
61	NaN	0.094	0.977	0.99	0.959	0.993	42.261	0.969	0.951
62	NaN	0.152	0.964	0.981	0.942	0.976	42.276	0.937	0.955
63	NaN	0.126	0.969	0.986	0.967	0.995	42.27	0.977	0.95
64	NaN	0.107	0.975	0.988	0.952	0.986	42.241	0.956	0.956
65	NaN	0.151	0.964	0.982	0.904	0.96	42.231	0.894	0.957
66	NaN	0.214	0.949	0.97	0.957	0.989	42.276	0.962	0.952
67	NaN	0.126	0.97	0.986	0.966	0.993	42.273	0.972	0.948
68	NaN	0.12	0.971	0.986	0.944	0.982	42.255	0.943	0.949
69	NaN	0.117	0.971	0.987	0.957	0.991	42.264	0.961	0.95
70	NaN	0.111	0.972	0.988	0.964	0.994	42.232	0.976	0.951
71	NaN	0.111	0.972	0.989	0.97	0.994	42.246	0.973	0.951
72	NaN	0.101	0.974	0.989	0.963	0.99	42.253	0.962	0.949
73	NaN	0.081	0.98	0.993	0.971	0.996	42.247	0.982	0.948
74	NaN	0.074	0.981	0.993	0.972	0.997	42.247	0.983	0.948
75	NaN	0.074	0.981	0.993	0.972	0.996	42.245	0.982	0.948
76	NaN	0.075	0.98	0.993	0.973	0.997	42.249	0.983	0.949
77	NaN	0.067	0.983	0.994	0.975	0.997	42.249	0.983	0.948
78	NaN	0.073	0.981	0.994	0.971	0.997	42.247	0.982	0.948
79	NaN	0.075	0.98	0.994	0.973	0.997	42.245	0.983	0.948
80	NaN	0.075	0.981	0.993	0.975	0.997	42.258	0.984	0.947
81	NaN	0.07	0.982	0.994	0.975	0.997	42.247	0.983	0.948
82	NaN	0.07	0.981	0.994	0.971	0.998	42.256	0.985	0.948
83	NaN	0.069	0.983	0.994	0.964	0.993	42.259	0.974	0.949
84	NaN	0.075	0.98	0.993	0.971	0.997	42.26	0.982	0.948
85	NaN	0.069	0.983	0.994	0.974	0.996	42.247	0.982	0.948
86	NaN	0.066	0.982	0.995	0.976	0.996	42.261	0.982	0.948
87	NaN	0.069	0.982	0.994	0.975	0.997	42.257	0.983	0.948
88	NaN	0.068	0.982	0.994	0.976	0.997	42.246	0.982	0.948
89	NaN	0.072	0.982	0.994	0.973	0.997	42.252	0.985	0.948
90	NaN	0.067	0.982	0.994	0.972	0.997	42.262	0.983	0.948
91	NaN	0.073	0.98	0.993	0.971	0.996	42.266	0.982	0.949
92	NaN	0.071	0.981	0.994	0.973	0.997	42.264	0.982	0.948
93	NaN	0.073	0.98	0.993	0.974	0.997	42.272	0.982	0.949
94	NaN	0.067	0.982	0.994	0.976	0.997	42.259	0.983	0.947
95	NaN	0.065	0.983	0.995	0.974	0.997	42.263	0.984	0.948
96	NaN	0.061	0.984	0.995	0.975	0.997	42.261	0.985	0.948
97	NaN	0.062	0.982	0.994	0.975	0.997	42.271	0.984	0.949
98	NaN	0.07	0.982	0.994	0.974	0.997	42.265	0.985	0.948
99	NaN	0.063	0.983	0.995	0.969	0.997	42.266	0.982	0.949
100	NaN	0.059	0.984	0.995	0.973	0.997	42.258	0.984	0.948
101	NaN	0.062	0.983	0.995	0.971	0.997	42.265	0.984	0.947
102	NaN	0.061	0.984	0.995	0.975	0.997	42.259	0.985	0.948
103	NaN	0.065	0.982	0.994	0.975	0.997	42.268	0.981	0.948
104	NaN	0.065	0.983	0.994	0.972	0.997	42.27	0.983	0.948
105	NaN	0.068	0.982	0.994	0.974	0.997	42.288	0.983	0.95
106	NaN	0.06	0.984	0.995	0.975	0.999	42.265	0.985	0.947
107	NaN	0.064	0.983	0.995	0.972	0.997	42.266	0.983	0.948
108	NaN	0.065	0.983	0.994	0.968	0.995	42.283	0.977	0.95
109	NaN	0.068	0.983	0.995	0.971	0.995	42.281	0.979	0.948
110	NaN	0.061	0.984	0.995	0.967	0.996	42.277	0.981	0.948
111	NaN	0.064	0.984	0.995	0.97	0.995	42.277	0.979	0.948
112	NaN	0.063	0.983	0.995	0.971	0.997	42.273	0.983	0.947
113	NaN	0.066	0.982	0.995	0.972	0.997	42.279	0.984	0.948
114	NaN	0.065	0.982	0.994	0.973	0.998	42.277	0.986	0.948
115	NaN	0.063	0.984	0.995	0.977	0.997	42.274	0.986	0.947
116	NaN	0.063	0.983	0.994	0.97	0.997	42.276	0.984	0.948
117	NaN	0.063	0.984	0.994	0.972	0.997	42.276	0.984	0.948
118	NaN	0.061	0.983	0.995	0.973	0.998	42.271	0.986	0.947
119	NaN	0.063	0.983	0.994	0.975	0.998	42.277	0.985	0.948
120	NaN	0.065	0.983	0.994	0.974	0.997	42.281	0.987	0.948
121	NaN	0.061	0.983	0.995	0.974	0.998	42.277	0.985	0.947
122	NaN	0.059	0.985	0.995	0.973	0.997	42.273	0.982	0.948
123	NaN	0.059	0.984	0.995	0.967	0.996	42.273	0.983	0.948
124	NaN	0.06	0.984	0.995	0.972	0.997	42.28	0.984	0.948
125	NaN	0.06	0.984	0.995	0.973	0.997	42.276	0.984	0.948
126	NaN	0.07	0.982	0.993	0.975	0.997	42.287	0.981	0.948
127	NaN	0.061	0.984	0.995	0.972	0.997	42.278	0.986	0.948
128	NaN	0.062	0.984	0.995	0.972	0.997	42.279	0.983	0.948
129	NaN	0.063	0.983	0.995	0.975	0.998	42.273	0.985	0.948
130	NaN	0.062	0.984	0.995	0.974	0.997	42.272	0.985	0.948
131	NaN	0.066	0.982	0.995	0.974	0.997	42.279	0.986	0.948
132	NaN	0.062	0.983	0.994	0.975	0.998	42.273	0.986	0.948
133	NaN	0.057	0.985	0.996	0.972	0.997	42.272	0.985	0.948
134	NaN	0.059	0.984	0.995	0.971	0.997	42.28	0.986	0.948
135	NaN	0.063	0.984	0.995	0.974	0.997	42.272	0.985	0.947
136	NaN	0.062	0.983	0.995	0.974	0.998	42.277	0.986	0.948
137	NaN	0.061	0.984	0.995	0.973	0.998	42.279	0.986	0.948
138	NaN	0.06	0.984	0.995	0.975	0.997	42.27	0.986	0.947
139	NaN	0.06	0.984	0.995	0.972	0.998	42.279	0.987	0.948
140	NaN	0.066	0.982	0.994	0.974	0.998	42.276	0.987	0.948
141	NaN	0.061	0.983	0.995	0.977	0.998	42.276	0.987	0.948
142	NaN	0.062	0.983	0.995	0.972	0.998	42.271	0.986	0.948
143	NaN	0.065	0.983	0.994	0.976	0.998	42.282	0.986	0.948
144	NaN	0.06	0.983	0.995	0.972	0.998	42.276	0.985	0.948
145	NaN	0.061	0.984	0.995	0.971	0.998	42.272	0.986	0.947
146	NaN	0.06	0.984	0.995	0.974	0.998	42.279	0.986	0.948
147	NaN	0.062	0.983	0.994	0.974	0.997	42.282	0.985	0.949
148	NaN	0.055	0.985	0.995	0.975	0.998	42.279	0.988	0.947
149	NaN	0.063	0.983	0.995	0.974	0.997	42.283	0.985	0.948
150	NaN	0.065	0.983	0.995	0.972	0.997	42.279	0.984	0.948
151	NaN	0.064	0.983	0.994	0.974	0.998	42.277	0.987	0.948
152	NaN	0.072	0.981	0.993	0.976	0.997	42.273	0.984	0.948
153	NaN	0.061	0.983	0.995	0.973	0.998	42.27	0.985	0.947
154	NaN	0.069	0.983	0.994	0.973	0.997	42.276	0.986	0.948
155	NaN	0.061	0.984	0.995	0.973	0.997	42.271	0.986	0.948
156	NaN	0.065	0.983	0.994	0.972	0.998	42.273	0.985	0.947
157	NaN	0.064	0.984	0.995	0.973	0.997	42.276	0.984	0.948
158	NaN	0.059	0.984	0.995	0.971	0.997	42.278	0.985	0.948
159	NaN	0.059	0.984	0.994	0.973	0.998	42.277	0.986	0.948
160	NaN	0.062	0.984	0.994	0.973	0.998	42.279	0.985	0.948
161	NaN	0.063	0.983	0.995	0.971	0.997	42.285	0.984	0.948
162	NaN	0.062	0.984	0.995	0.974	0.997	42.279	0.986	0.948
163	NaN	0.055	0.985	0.996	0.976	0.998	42.282	0.987	0.948
164	NaN	0.062	0.983	0.994	0.973	0.998	42.279	0.985	0.948
165	NaN	0.059	0.983	0.995	0.974	0.998	42.279	0.984	0.948
166	NaN	0.063	0.983	0.994	0.976	0.998	42.277	0.987	0.948
167	NaN	0.06	0.984	0.995	0.971	0.997	42.274	0.985	0.948
168	NaN	0.07	0.981	0.993	0.971	0.996	42.281	0.983	0.949
169	NaN	0.062	0.983	0.994	0.973	0.998	42.283	0.986	0.948
170	NaN	0.057	0.985	0.996	0.975	0.997	42.275	0.986	0.948
171	NaN	0.062	0.983	0.995	0.971	0.997	42.269	0.986	0.947
172	NaN	0.064	0.984	0.995	0.971	0.998	42.275	0.985	0.948
173	NaN	0.061	0.983	0.995	0.977	0.998	42.275	0.985	0.947
174	NaN	0.059	0.984	0.995	0.973	0.997	42.275	0.984	0.947
175	NaN	0.059	0.984	0.995	0.974	0.998	42.274	0.985	0.947
176	NaN	0.061	0.984	0.995	0.975	0.998	42.278	0.986	0.948
177	NaN	0.064	0.982	0.995	0.97	0.997	42.279	0.985	0.948
178	NaN	0.062	0.983	0.994	0.972	0.997	42.274	0.984	0.948
179	NaN	0.062	0.983	0.995	0.973	0.997	42.288	0.986	0.948
180	NaN	0.064	0.984	0.994	0.974	0.998	42.273	0.985	0.948
181	NaN	0.056	0.985	0.996	0.975	0.998	42.275	0.987	0.948
182	NaN	0.062	0.983	0.995	0.976	0.998	42.273	0.988	0.948
183	NaN	0.066	0.983	0.995	0.975	0.997	42.272	0.984	0.948
184	NaN	0.06	0.984	0.995	0.975	0.998	42.274	0.985	0.948
185	NaN	0.067	0.982	0.993	0.975	0.997	42.287	0.987	0.948
186	NaN	0.056	0.985	0.995	0.974	0.997	42.276	0.986	0.947
187	NaN	0.06	0.984	0.995	0.97	0.998	42.272	0.985	0.948
188	NaN	0.07	0.981	0.993	0.974	0.998	42.273	0.986	0.948
189	NaN	0.06	0.984	0.994	0.97	0.997	42.273	0.988	0.947
190	NaN	0.059	0.984	0.996	0.974	0.997	42.276	0.987	0.948
191	NaN	0.054	0.986	0.995	0.973	0.997	42.28	0.985	0.948
192	NaN	0.059	0.984	0.995	0.976	0.998	42.269	0.987	0.947
193	NaN	0.061	0.984	0.995	0.973	0.997	42.277	0.986	0.947
194	NaN	0.064	0.983	0.995	0.973	0.998	42.278	0.986	0.948
195	NaN	0.064	0.983	0.995	0.975	0.997	42.281	0.985	0.948
196	NaN	0.061	0.983	0.995	0.973	0.998	42.278	0.987	0.948
197	NaN	0.062	0.983	0.995	0.975	0.998	42.275	0.985	0.948
198	NaN	0.061	0.983	0.995	0.974	0.998	42.281	0.986	0.948
199	NaN	0.064	0.983	0.995	0.973	0.997	42.271	0.985	0.948
200	NaN	0.061	0.983	0.995	0.974	0.997	42.269	0.985	0.947
201	NaN	0.064	0.983	0.995	0.972	0.998	42.277	0.986	0.947
202	NaN	0.058	0.984	0.995	0.974	0.998	42.288	0.986	0.949
203	NaN	0.059	0.983	0.995	0.973	0.997	42.27	0.984	0.948
204	NaN	0.062	0.983	0.994	0.976	0.998	42.281	0.986	0.948
205	NaN	0.058	0.985	0.995	0.976	0.998	42.27	0.984	0.947
206	NaN	0.056	0.985	0.996	0.974	0.997	42.285	0.985	0.948
207	NaN	0.064	0.982	0.995	0.975	0.997	42.278	0.984	0.948
208	NaN	0.064	0.983	0.995	0.973	0.997	42.28	0.985	0.948
209	NaN	0.061	0.984	0.995	0.977	0.997	42.279	0.986	0.948
210	NaN	0.067	0.983	0.995	0.973	0.997	42.286	0.986	0.948
211	NaN	0.06	0.984	0.995	0.972	0.997	42.282	0.986	0.948
212	NaN	0.061	0.984	0.995	0.976	0.998	42.276	0.986	0.948
213	NaN	0.061	0.983	0.995	0.975	0.998	42.284	0.986	0.949
214	NaN	0.061	0.983	0.995	0.976	0.998	42.28	0.985	0.948
215	NaN	0.062	0.983	0.994	0.976	0.997	42.288	0.986	0.948
216	NaN	0.068	0.982	0.994	0.975	0.997	42.274	0.985	0.948
217	NaN	0.058	0.984	0.995	0.973	0.998	42.278	0.984	0.948
218	NaN	0.06	0.983	0.995	0.975	0.998	42.285	0.985	0.949
219	NaN	0.068	0.981	0.994	0.97	0.998	42.277	0.985	0.948
220	NaN	0.061	0.984	0.995	0.975	0.998	42.28	0.985	0.948
221	NaN	0.059	0.984	0.995	0.977	0.998	42.271	0.985	0.948
222	NaN	0.06	0.984	0.995	0.976	0.998	42.274	0.987	0.948
223	NaN	0.06	0.984	0.995	0.975	0.998	42.271	0.986	0.947
224	NaN	0.06	0.984	0.995	0.975	0.998	42.274	0.985	0.948
225	NaN	0.064	0.982	0.994	0.972	0.997	42.273	0.986	0.948
226	NaN	0.052	0.986	0.997	0.973	0.997	42.271	0.985	0.947
227	NaN	0.059	0.984	0.995	0.974	0.997	42.293	0.986	0.948
228	NaN	0.061	0.983	0.995	0.975	0.998	42.282	0.985	0.949
229	NaN	0.063	0.984	0.995	0.975	0.998	42.274	0.985	0.948
230	NaN	0.068	0.982	0.994	0.974	0.998	42.268	0.987	0.948
231	NaN	0.062	0.983	0.995	0.974	0.998	42.275	0.985	0.947
232	NaN	0.064	0.983	0.994	0.975	0.998	42.275	0.987	0.948
233	NaN	0.065	0.983	0.994	0.973	0.998	42.286	0.986	0.949
234	NaN	0.062	0.984	0.995	0.976	0.998	42.283	0.987	0.948
235	NaN	0.064	0.983	0.994	0.973	0.997	42.272	0.985	0.948
236	NaN	0.063	0.984	0.994	0.976	0.998	42.276	0.986	0.948
237	NaN	0.069	0.982	0.994	0.973	0.998	42.281	0.988	0.948
238	NaN	0.069	0.982	0.994	0.976	0.998	42.271	0.987	0.947
239	NaN	0.062	0.983	0.995	0.973	0.998	42.271	0.986	0.948
240	NaN	0.068	0.983	0.994	0.975	0.998	42.271	0.986	0.947
241	NaN	0.061	0.983	0.995	0.972	0.997	42.275	0.985	0.948
242	NaN	0.062	0.984	0.995	0.973	0.997	42.284	0.986	0.948
243	NaN	0.061	0.984	0.995	0.971	0.997	42.27	0.984	0.948
244	NaN	0.063	0.984	0.995	0.97	0.997	42.281	0.985	0.948
245	NaN	0.058	0.984	0.995	0.971	0.997	42.273	0.983	0.947
246	NaN	0.062	0.983	0.995	0.972	0.997	42.275	0.986	0.949
247	NaN	0.062	0.983	0.994	0.972	0.997	42.279	0.983	0.948
248	NaN	0.064	0.983	0.995	0.974	0.998	42.286	0.986	0.949
249	NaN	0.059	0.984	0.995	0.974	0.997	42.27	0.983	0.948
250	NaN	0.064	0.983	0.995	0.976	0.998	42.28	0.984	0.948
251	NaN	0.059	0.984	0.995	0.973	0.997	42.274	0.984	0.948
252	NaN	0.064	0.983	0.994	0.975	0.997	42.268	0.984	0.948
253	NaN	0.062	0.983	0.994	0.973	0.997	42.271	0.985	0.948
254	NaN	0.074	0.982	0.994	0.972	0.997	42.27	0.983	0.947
255	NaN	0.061	0.984	0.995	0.975	0.998	42.279	0.986	0.948
256	NaN	0.062	0.983	0.995	0.972	0.997	42.277	0.986	0.948
257	NaN	0.059	0.984	0.995	0.976	0.999	42.278	0.987	0.947
258	NaN	0.064	0.984	0.994	0.969	0.996	42.285	0.982	0.948
259	NaN	0.061	0.984	0.995	0.973	0.997	42.273	0.984	0.948
260	NaN	0.063	0.983	0.994	0.971	0.997	42.285	0.985	0.948
261	NaN	0.057	0.985	0.995	0.974	0.997	42.274	0.986	0.948
262	NaN	0.059	0.984	0.995	0.974	0.998	42.281	0.985	0.948
263	NaN	0.063	0.983	0.995	0.977	0.997	42.268	0.986	0.947
264	NaN	0.066	0.983	0.994	0.973	0.996	42.284	0.985	0.948
265	NaN	0.06	0.983	0.995	0.976	0.998	42.275	0.986	0.948
266	NaN	0.061	0.984	0.995	0.975	0.998	42.276	0.986	0.948
267	NaN	0.063	0.984	0.995	0.977	0.998	42.275	0.986	0.948
268	NaN	0.065	0.983	0.995	0.975	0.998	42.28	0.985	0.948
269	NaN	0.06	0.983	0.995	0.976	0.998	42.274	0.986	0.948
270	NaN	0.061	0.983	0.995	0.972	0.998	42.274	0.986	0.948
271	NaN	0.068	0.982	0.995	0.977	0.998	42.283	0.988	0.948
272	NaN	0.057	0.984	0.995	0.975	0.998	42.28	0.987	0.949
273	NaN	0.068	0.983	0.994	0.971	0.997	42.267	0.984	0.948
274	NaN	0.061	0.983	0.995	0.973	0.998	42.28	0.986	0.948
275	NaN	0.058	0.985	0.995	0.968	0.997	42.278	0.984	0.948
276	NaN	0.062	0.984	0.995	0.974	0.997	42.271	0.986	0.948
277	NaN	0.061	0.983	0.995	0.974	0.998	42.271	0.985	0.947
278	NaN	0.069	0.982	0.994	0.972	0.997	42.267	0.985	0.948
279	NaN	0.075	0.98	0.993	0.974	0.997	42.273	0.987	0.948
280	NaN	0.066	0.982	0.994	0.974	0.997	42.278	0.987	0.948
281	NaN	0.057	0.985	0.995	0.972	0.998	42.279	0.986	0.949
282	NaN	0.062	0.983	0.995	0.974	0.998	42.275	0.986	0.948
283	NaN	0.055	0.985	0.996	0.974	0.998	42.277	0.986	0.948
284	NaN	0.06	0.984	0.995	0.974	0.998	42.269	0.985	0.948
285	NaN	0.059	0.984	0.995	0.976	0.998	42.282	0.987	0.948
286	NaN	0.063	0.983	0.994	0.973	0.997	42.272	0.984	0.948
287	NaN	0.063	0.984	0.994	0.972	0.997	42.277	0.986	0.948
288	NaN	0.054	0.985	0.996	0.971	0.998	42.274	0.985	0.948
289	NaN	0.064	0.983	0.995	0.97	0.997	42.276	0.985	0.948
290	NaN	0.063	0.983	0.995	0.976	0.997	42.277	0.985	0.948
291	NaN	0.062	0.984	0.995	0.975	0.997	42.274	0.984	0.948
292	NaN	0.058	0.985	0.996	0.973	0.997	42.271	0.984	0.948
293	NaN	0.063	0.983	0.994	0.975	0.998	42.271	0.986	0.948
294	NaN	0.062	0.983	0.995	0.976	0.997	42.283	0.986	0.948
295	NaN	0.06	0.984	0.994	0.972	0.997	42.272	0.985	0.947
296	NaN	0.062	0.983	0.994	0.974	0.998	42.271	0.985	0.947
297	NaN	0.067	0.982	0.994	0.971	0.998	42.279	0.983	0.948
298	NaN	0.063	0.983	0.994	0.971	0.997	42.281	0.985	0.948
299	NaN	0.055	0.985	0.995	0.974	0.997	42.275	0.985	0.948
300	NaN	0.064	0.983	0.994	0.975	0.997	42.278	0.985	0.949
