epoch	train.adv_loss	train.loss	train.mjpeg_acc	train.raw_acc	val.crop_acc	val.mjpeg_acc	val.psnr	val.scale_acc	val.ssim
96	-4.562	0.594	0.876	0.854	0.974	0.981	41.984	0.963	0.96
97	-5.25	0.564	0.891	0.871	0.984	0.991	41.983	0.979	0.958
98	-6.824	0.577	0.888	0.873	0.984	0.99	41.983	0.975	0.956
99	-5.062	0.551	0.888	0.872	0.987	0.992	41.993	0.98	0.956
100	-5.223	0.557	0.893	0.877	0.985	0.99	41.996	0.977	0.956
101	-6.004	0.46	0.929	0.908	0.99	0.994	41.997	0.983	0.955
102	-4.863	0.416	0.944	0.925	0.993	0.995	42.012	0.985	0.955
103	-4.069	0.396	0.95	0.932	0.992	0.996	42.012	0.986	0.955
104	-3.819	0.408	0.945	0.932	0.99	0.995	42.013	0.983	0.956
105	-3.715	0.433	0.943	0.923	0.992	0.995	42.013	0.986	0.956
106	-3.689	0.426	0.941	0.923	0.99	0.995	42.018	0.984	0.956
107	-3.646	0.4	0.944	0.932	0.99	0.995	42.036	0.984	0.957
108	-3.558	0.411	0.943	0.929	0.99	0.995	42.028	0.985	0.957
109	-3.551	0.426	0.944	0.922	0.991	0.996	42.026	0.985	0.957
110	-3.583	0.425	0.941	0.925	0.989	0.994	42.022	0.984	0.957
111	-3.504	0.42	0.945	0.931	0.991	0.995	42.024	0.985	0.957
112	-3.497	0.435	0.941	0.92	0.991	0.994	42.027	0.984	0.957
113	-3.521	0.416	0.945	0.927	0.991	0.994	42.035	0.985	0.957
114	-3.492	0.448	0.936	0.918	0.99	0.995	42.027	0.985	0.957
115	-3.432	0.324	0.963	0.945	0.991	0.995	42.03	0.986	0.957
116	-3.393	0.317	0.964	0.95	0.991	0.994	42.037	0.983	0.958
117	-3.338	0.329	0.961	0.948	0.992	0.995	42.038	0.987	0.958
118	-3.297	0.332	0.96	0.949	0.992	0.995	42.038	0.984	0.959
119	-3.224	0.339	0.96	0.947	0.991	0.995	42.059	0.986	0.959
120	-3.246	0.338	0.96	0.948	0.988	0.993	42.041	0.981	0.959
121	-3.156	0.346	0.961	0.942	0.992	0.996	42.062	0.986	0.959
122	-3.176	0.339	0.96	0.948	0.99	0.994	42.05	0.985	0.959
123	-3.129	0.333	0.962	0.95	0.99	0.994	42.042	0.983	0.959
124	-3.163	0.351	0.96	0.946	0.991	0.995	42.07	0.985	0.959
125	-3.171	0.349	0.958	0.944	0.992	0.995	42.055	0.984	0.96
126	-3.12	0.349	0.958	0.944	0.991	0.995	42.071	0.985	0.959
127	-3.071	0.343	0.96	0.948	0.991	0.995	42.08	0.986	0.959
128	-3.089	0.335	0.96	0.948	0.99	0.994	42.07	0.983	0.959
129	-3.091	0.334	0.962	0.948	0.988	0.993	42.065	0.981	0.959
130	-3.084	0.342	0.961	0.945	0.99	0.995	42.075	0.984	0.959
131	-3.092	0.333	0.961	0.949	0.992	0.994	42.076	0.984	0.96
132	-3.052	0.337	0.961	0.949	0.99	0.993	42.072	0.983	0.959
133	-3.08	0.353	0.958	0.942	0.99	0.994	42.076	0.985	0.959
134	-3.097	0.346	0.962	0.943	0.991	0.994	42.084	0.984	0.96
135	-3.03	0.349	0.959	0.945	0.992	0.995	42.074	0.986	0.96
136	-3.083	0.345	0.961	0.945	0.992	0.995	42.088	0.984	0.96
137	-3.057	0.343	0.959	0.947	0.991	0.994	42.067	0.983	0.96
138	-3.042	0.347	0.961	0.946	0.988	0.992	42.05	0.981	0.96
139	-3.059	0.343	0.962	0.944	0.991	0.994	42.08	0.983	0.96
140	-3.017	0.343	0.961	0.946	0.99	0.995	42.081	0.984	0.96
141	-3.052	0.348	0.961	0.943	0.99	0.995	42.073	0.984	0.959
142	-3.063	0.341	0.961	0.947	0.989	0.994	42.08	0.983	0.96
143	-3.033	0.347	0.96	0.944	0.99	0.993	42.078	0.984	0.959
144	-3.074	0.338	0.962	0.949	0.99	0.994	42.085	0.984	0.96
145	-3.048	0.358	0.96	0.94	0.99	0.994	42.085	0.984	0.96
146	-3.069	0.34	0.959	0.95	0.99	0.994	42.085	0.984	0.959
147	-3.026	0.346	0.96	0.945	0.99	0.994	42.08	0.984	0.96
148	-3.047	0.347	0.96	0.944	0.992	0.996	42.071	0.986	0.959
149	-3.063	0.338	0.962	0.951	0.99	0.994	42.061	0.984	0.96
150	-3.026	0.346	0.958	0.948	0.989	0.993	42.081	0.982	0.96
151	-3.07	0.34	0.961	0.949	0.992	0.995	42.077	0.986	0.96
152	-3.062	0.341	0.96	0.947	0.99	0.994	42.082	0.984	0.959
153	-3.043	0.339	0.96	0.948	0.988	0.993	42.044	0.98	0.959
154	-3.068	0.339	0.962	0.948	0.992	0.995	42.082	0.985	0.96
155	-3.018	0.346	0.96	0.947	0.99	0.994	42.071	0.982	0.96
156	-3.064	0.341	0.961	0.944	0.99	0.994	42.081	0.984	0.959
157	-3.033	0.347	0.96	0.945	0.991	0.994	42.063	0.984	0.96
158	-3.065	0.33	0.962	0.951	0.991	0.994	42.077	0.984	0.96
159	-3.072	0.349	0.96	0.943	0.99	0.994	42.075	0.983	0.96
160	-3.048	0.343	0.959	0.947	0.991	0.995	42.071	0.985	0.96
161	-3.079	0.348	0.959	0.944	0.991	0.995	42.08	0.984	0.959
162	-3.077	0.34	0.961	0.948	0.992	0.995	42.077	0.984	0.96
163	-3.042	0.348	0.959	0.944	0.993	0.996	42.059	0.987	0.96
164	-3.024	0.353	0.96	0.943	0.991	0.995	42.066	0.984	0.96
165	-3.035	0.326	0.962	0.955	0.99	0.994	42.076	0.984	0.96
166	-3.049	0.352	0.959	0.942	0.99	0.994	42.078	0.983	0.96
167	-3.071	0.339	0.959	0.949	0.989	0.994	42.071	0.982	0.96
168	-3.036	0.342	0.96	0.947	0.99	0.994	42.087	0.984	0.96
169	-3.075	0.345	0.959	0.947	0.989	0.994	42.058	0.984	0.96
170	-3.091	0.347	0.961	0.945	0.99	0.994	42.078	0.984	0.96
171	-3.036	0.346	0.958	0.946	0.99	0.994	42.06	0.981	0.96
172	-3.03	0.331	0.964	0.951	0.991	0.995	42.085	0.986	0.96
173	-3.041	0.338	0.961	0.948	0.99	0.993	42.079	0.982	0.96
174	-3.067	0.341	0.959	0.948	0.991	0.995	42.061	0.984	0.96
175	-3.055	0.348	0.959	0.944	0.991	0.995	42.074	0.984	0.96
176	-3.061	0.328	0.963	0.954	0.99	0.995	42.07	0.984	0.959
177	-3.001	0.34	0.96	0.948	0.989	0.993	42.073	0.981	0.959
178	-3.05	0.342	0.96	0.946	0.989	0.994	42.085	0.983	0.96
179	-3.049	0.355	0.958	0.942	0.991	0.994	42.081	0.983	0.96
180	-3.066	0.345	0.962	0.945	0.99	0.995	42.075	0.984	0.96
181	-3.078	0.34	0.96	0.949	0.99	0.994	42.074	0.982	0.959
182	-3.089	0.355	0.958	0.941	0.991	0.994	42.067	0.984	0.96
183	-3.074	0.339	0.961	0.948	0.99	0.994	42.066	0.984	0.96
184	-3.081	0.341	0.961	0.947	0.99	0.994	42.067	0.984	0.96
185	-3.037	0.338	0.962	0.947	0.986	0.991	42.064	0.976	0.961
186	-3.074	0.342	0.961	0.947	0.99	0.994	42.085	0.983	0.96
187	-3.078	0.343	0.961	0.947	0.989	0.994	42.069	0.984	0.96
188	-3.075	0.346	0.96	0.946	0.989	0.993	42.06	0.982	0.959
189	-3.024	0.346	0.961	0.947	0.99	0.995	42.075	0.983	0.96
190	-3.038	0.339	0.961	0.948	0.989	0.993	42.078	0.981	0.959
191	-3.026	0.332	0.961	0.951	0.99	0.994	42.08	0.984	0.96
192	-3.078	0.337	0.96	0.95	0.991	0.994	42.071	0.984	0.96
193	-3.058	0.336	0.961	0.95	0.991	0.994	42.063	0.984	0.96
194	-3.052	0.353	0.961	0.942	0.99	0.995	42.076	0.984	0.96
195	-3.061	0.336	0.961	0.949	0.993	0.996	42.087	0.987	0.96
196	-3.085	0.341	0.96	0.946	0.99	0.994	42.081	0.983	0.96
197	-3.042	0.343	0.96	0.944	0.99	0.993	42.084	0.982	0.96
198	-3.061	0.333	0.962	0.95	0.992	0.995	42.07	0.984	0.959
199	-3.106	0.347	0.959	0.945	0.99	0.994	42.064	0.983	0.96
200	-3.101	0.339	0.962	0.949	0.991	0.995	42.067	0.985	0.96
201	-3.096	0.34	0.96	0.948	0.99	0.994	42.066	0.984	0.959
202	-3.122	0.347	0.961	0.944	0.991	0.994	42.066	0.984	0.96
203	-3.073	0.344	0.96	0.947	0.991	0.993	42.085	0.984	0.96
204	-3.079	0.346	0.962	0.945	0.99	0.994	42.073	0.984	0.96
205	-3.128	0.34	0.961	0.948	0.992	0.995	42.075	0.985	0.96
206	-3.093	0.345	0.959	0.946	0.989	0.993	42.053	0.98	0.96
207	-3.091	0.343	0.96	0.948	0.991	0.994	42.079	0.984	0.96
208	-3.112	0.341	0.96	0.947	0.989	0.994	42.074	0.983	0.96
209	-3.097	0.342	0.961	0.948	0.991	0.994	42.076	0.983	0.96
210	-3.092	0.339	0.962	0.947	0.989	0.994	42.081	0.982	0.96
211	-3.114	0.338	0.961	0.949	0.992	0.995	42.076	0.984	0.96
212	-3.103	0.341	0.96	0.95	0.989	0.993	42.076	0.981	0.959
213	-3.133	0.34	0.96	0.948	0.989	0.993	42.088	0.982	0.96
214	-3.135	0.341	0.961	0.946	0.99	0.994	42.057	0.982	0.96
215	-3.087	0.338	0.961	0.946	0.991	0.994	42.065	0.984	0.96
216	-3.102	0.353	0.959	0.942	0.99	0.995	42.078	0.984	0.96
217	-3.102	0.34	0.961	0.948	0.99	0.994	42.087	0.981	0.96
218	-3.089	0.348	0.961	0.942	0.99	0.993	42.069	0.984	0.96
219	-3.092	0.341	0.961	0.947	0.989	0.994	42.068	0.983	0.959
220	-3.128	0.35	0.958	0.946	0.991	0.995	42.083	0.985	0.959
221	-3.091	0.346	0.958	0.948	0.984	0.99	42.042	0.974	0.961
222	-3.073	0.339	0.961	0.946	0.99	0.995	42.057	0.983	0.96
223	-3.047	0.345	0.959	0.946	0.99	0.994	42.068	0.984	0.959
224	-3.139	0.342	0.96	0.945	0.99	0.994	42.079	0.983	0.96
225	-3.071	0.348	0.961	0.943	0.991	0.995	42.057	0.985	0.959
226	-3.139	0.344	0.96	0.943	0.991	0.995	42.077	0.984	0.96
227	-3.12	0.337	0.962	0.949	0.99	0.994	42.063	0.984	0.96
228	-3.047	0.342	0.961	0.947	0.991	0.995	42.07	0.986	0.959
229	-3.076	0.341	0.961	0.949	0.991	0.994	42.067	0.984	0.96
230	-3.108	0.35	0.959	0.943	0.99	0.994	42.066	0.983	0.96
231	-3.091	0.344	0.96	0.946	0.989	0.994	42.071	0.983	0.96
232	-3.11	0.347	0.96	0.946	0.99	0.994	42.062	0.983	0.959
233	-3.138	0.337	0.96	0.949	0.988	0.993	42.054	0.98	0.961
234	-3.133	0.34	0.961	0.946	0.989	0.994	42.073	0.984	0.96
235	-3.111	0.344	0.961	0.946	0.99	0.994	42.073	0.983	0.96
236	-3.127	0.339	0.963	0.946	0.989	0.993	42.081	0.982	0.96
237	-3.125	0.333	0.962	0.952	0.991	0.994	42.079	0.983	0.96
238	-3.09	0.334	0.96	0.951	0.99	0.994	42.086	0.983	0.96
239	-3.113	0.353	0.961	0.94	0.992	0.996	42.083	0.986	0.96
240	-3.154	0.339	0.961	0.949	0.991	0.995	42.066	0.985	0.96
241	-3.174	0.342	0.96	0.948	0.99	0.994	42.076	0.983	0.96
242	-3.124	0.351	0.959	0.943	0.99	0.995	42.066	0.983	0.959
243	-3.152	0.357	0.957	0.942	0.989	0.993	42.07	0.982	0.96
244	-3.174	0.339	0.96	0.946	0.991	0.994	42.082	0.984	0.959
245	-3.172	0.34	0.962	0.948	0.99	0.994	42.069	0.982	0.959
246	-3.195	0.352	0.958	0.945	0.992	0.996	42.08	0.984	0.96
247	-3.144	0.336	0.96	0.95	0.991	0.994	42.089	0.985	0.96
248	-3.141	0.343	0.961	0.945	0.99	0.994	42.068	0.983	0.96
249	-3.179	0.339	0.961	0.948	0.99	0.994	42.075	0.984	0.96
250	-3.139	0.347	0.959	0.945	0.991	0.994	42.077	0.985	0.96
251	-3.178	0.352	0.96	0.942	0.991	0.996	42.081	0.986	0.959
252	-3.177	0.349	0.959	0.945	0.99	0.995	42.076	0.985	0.959
253	-3.178	0.337	0.961	0.947	0.991	0.995	42.072	0.984	0.96
254	-3.152	0.345	0.961	0.943	0.99	0.994	42.08	0.983	0.96
255	-3.16	0.331	0.962	0.951	0.991	0.995	42.079	0.985	0.96
256	-3.137	0.354	0.96	0.943	0.991	0.995	42.062	0.984	0.96
257	-3.147	0.342	0.962	0.943	0.99	0.995	42.08	0.984	0.96
258	-3.112	0.336	0.961	0.949	0.99	0.994	42.083	0.984	0.96
259	-3.162	0.344	0.961	0.946	0.99	0.995	42.064	0.985	0.959
260	-3.154	0.338	0.962	0.948	0.992	0.994	42.084	0.985	0.96
261	-3.125	0.332	0.963	0.951	0.991	0.995	42.086	0.984	0.96
262	-3.148	0.346	0.96	0.945	0.99	0.994	42.081	0.983	0.96
263	-3.156	0.344	0.961	0.948	0.99	0.993	42.066	0.982	0.959
264	-3.176	0.351	0.959	0.943	0.99	0.994	42.074	0.984	0.96
265	-3.148	0.329	0.961	0.953	0.99	0.994	42.086	0.984	0.959
266	-3.161	0.347	0.958	0.946	0.989	0.994	42.074	0.983	0.96
267	-3.171	0.346	0.959	0.944	0.99	0.994	42.084	0.984	0.959
268	-3.208	0.343	0.961	0.948	0.991	0.994	42.083	0.984	0.96
269	-3.248	0.346	0.959	0.948	0.992	0.995	42.064	0.987	0.959
270	-3.193	0.343	0.96	0.947	0.99	0.994	42.08	0.984	0.96
271	-3.219	0.347	0.96	0.945	0.99	0.994	42.073	0.983	0.96
272	-3.218	0.329	0.963	0.951	0.991	0.995	42.075	0.984	0.959
273	-3.226	0.356	0.96	0.941	0.99	0.995	42.078	0.984	0.959
274	-3.158	0.344	0.961	0.946	0.992	0.995	42.063	0.986	0.959
275	-3.197	0.336	0.964	0.947	0.99	0.994	42.079	0.983	0.96
276	-3.219	0.342	0.963	0.946	0.989	0.994	42.075	0.983	0.96
277	-3.194	0.335	0.963	0.949	0.99	0.994	42.084	0.984	0.96
278	-3.223	0.327	0.961	0.953	0.99	0.994	42.088	0.982	0.959
279	-3.199	0.35	0.959	0.945	0.99	0.995	42.08	0.985	0.96
