epoch	train.adv_loss	train.loss	train.mjpeg_acc	train.raw_acc	val.crop_acc	val.mjpeg_acc	val.psnr	val.scale_acc	val.ssim
65	NaN	1.349	0.516	0.515	0.517	0.518	42.154	0.518	0.985
66	NaN	1.348	0.516	0.516	0.514	0.513	42.129	0.515	0.984
67	NaN	1.347	0.518	0.518	0.514	0.513	42.056	0.512	0.985
68	NaN	1.348	0.516	0.516	0.515	0.515	42.026	0.514	0.988
69	NaN	1.347	0.512	0.512	0.514	0.513	42.097	0.513	0.986
70	NaN	1.346	0.518	0.517	0.512	0.514	42.185	0.512	0.984
71	NaN	1.348	0.52	0.52	0.515	0.516	42.117	0.515	0.986
72	NaN	1.347	0.517	0.517	0.513	0.512	42.163	0.513	0.984
73	NaN	1.35	0.516	0.516	0.514	0.514	42.149	0.514	0.986
74	NaN	1.347	0.514	0.514	0.512	0.512	42.206	0.508	0.985
75	NaN	1.346	0.513	0.514	0.512	0.513	42.291	0.514	0.984
76	NaN	1.346	0.518	0.517	0.511	0.511	42.139	0.51	0.986
77	NaN	1.346	0.517	0.517	0.516	0.515	42.113	0.514	0.986
78	NaN	1.346	0.517	0.516	0.515	0.515	42.148	0.514	0.987
79	NaN	1.345	0.517	0.517	0.516	0.516	42.157	0.517	0.986
80	NaN	1.346	0.515	0.516	0.512	0.512	42.186	0.511	0.987
81	NaN	1.345	0.515	0.516	0.504	0.503	42.223	0.501	0.985
82	NaN	1.346	0.514	0.514	0.515	0.514	42.184	0.514	0.985
83	NaN	1.347	0.518	0.518	0.512	0.513	42.115	0.511	0.988
84	NaN	1.346	0.513	0.513	0.513	0.514	42.117	0.514	0.986
85	NaN	1.345	0.516	0.516	0.514	0.515	42.086	0.514	0.986
86	NaN	1.346	0.514	0.515	0.51	0.51	42.071	0.507	0.987
87	NaN	1.346	0.515	0.515	0.508	0.508	42.185	0.509	0.986
88	NaN	1.345	0.516	0.515	0.516	0.515	42.223	0.514	0.984
89	NaN	1.345	0.513	0.512	0.51	0.509	42.148	0.506	0.987
90	NaN	1.346	0.515	0.515	0.515	0.514	42.253	0.514	0.985
91	NaN	1.345	0.516	0.515	0.514	0.514	42.215	0.513	0.985
92	NaN	1.345	0.516	0.515	0.51	0.51	42.234	0.508	0.985
93	NaN	1.345	0.515	0.514	0.516	0.517	42.246	0.517	0.986
94	NaN	1.344	0.512	0.511	0.52	0.518	42.238	0.519	0.985
95	NaN	1.344	0.514	0.515	0.511	0.511	42.224	0.511	0.985
96	NaN	1.344	0.515	0.514	0.513	0.511	42.204	0.514	0.985
97	NaN	1.344	0.516	0.517	0.514	0.514	42.254	0.514	0.985
98	NaN	1.344	0.511	0.512	0.51	0.509	42.216	0.51	0.984
99	NaN	1.344	0.515	0.514	0.519	0.52	42.257	0.52	0.984
100	NaN	1.344	0.518	0.518	0.516	0.516	42.269	0.516	0.984
101	NaN	1.344	0.513	0.513	0.522	0.521	42.211	0.52	0.985
102	NaN	1.344	0.514	0.512	0.517	0.518	42.255	0.518	0.985
103	NaN	1.343	0.518	0.518	0.52	0.52	42.203	0.519	0.984
104	NaN	1.344	0.516	0.516	0.514	0.513	42.224	0.512	0.985
105	NaN	1.344	0.517	0.517	0.513	0.514	42.216	0.513	0.984
106	NaN	1.344	0.516	0.515	0.512	0.511	42.242	0.512	0.985
107	NaN	1.344	0.514	0.513	0.513	0.513	42.235	0.513	0.985
108	NaN	1.344	0.52	0.52	0.513	0.513	42.214	0.513	0.984
109	NaN	1.343	0.517	0.518	0.512	0.512	42.263	0.511	0.984
110	NaN	1.344	0.514	0.514	0.518	0.518	42.225	0.519	0.985
111	NaN	1.344	0.52	0.519	0.512	0.512	42.24	0.511	0.984
112	NaN	1.344	0.517	0.516	0.514	0.514	42.276	0.514	0.983
113	NaN	1.344	0.515	0.515	0.517	0.516	42.242	0.516	0.983
114	NaN	1.343	0.518	0.517	0.516	0.515	42.227	0.513	0.984
115	NaN	1.344	0.515	0.515	0.512	0.512	42.245	0.512	0.984
116	NaN	1.344	0.515	0.516	0.506	0.507	42.243	0.505	0.984
117	NaN	1.343	0.514	0.515	0.518	0.519	42.191	0.518	0.985
118	NaN	1.343	0.514	0.514	0.518	0.517	42.245	0.517	0.985
119	NaN	1.343	0.516	0.515	0.516	0.516	42.246	0.516	0.984
120	NaN	1.343	0.518	0.519	0.518	0.518	42.248	0.518	0.984
121	NaN	1.343	0.517	0.517	0.516	0.516	42.231	0.514	0.983
122	NaN	1.343	0.518	0.518	0.517	0.517	42.23	0.517	0.984
123	NaN	1.344	0.517	0.516	0.519	0.518	42.211	0.518	0.984
124	NaN	1.343	0.514	0.514	0.516	0.516	42.249	0.515	0.984
125	NaN	1.344	0.516	0.517	0.517	0.517	42.264	0.517	0.983
126	NaN	1.344	0.518	0.518	0.513	0.512	42.295	0.512	0.983
127	NaN	1.343	0.519	0.52	0.519	0.52	42.237	0.52	0.984
128	NaN	1.344	0.516	0.516	0.515	0.515	42.261	0.515	0.984
129	NaN	1.343	0.519	0.519	0.514	0.515	42.24	0.515	0.984
130	NaN	1.343	0.516	0.516	0.515	0.515	42.22	0.514	0.984
131	NaN	1.343	0.514	0.514	0.512	0.512	42.231	0.513	0.983
132	NaN	1.344	0.515	0.515	0.515	0.515	42.152	0.515	0.985
133	NaN	1.343	0.514	0.514	0.513	0.513	42.218	0.512	0.984
134	NaN	1.343	0.517	0.518	0.515	0.515	42.228	0.513	0.984
135	NaN	1.343	0.514	0.513	0.513	0.513	42.278	0.511	0.983
136	NaN	1.345	0.517	0.516	0.517	0.517	42.283	0.516	0.984
137	NaN	1.343	0.517	0.517	0.515	0.515	42.23	0.515	0.984
138	NaN	1.344	0.516	0.516	0.512	0.512	42.227	0.512	0.984
139	NaN	1.344	0.514	0.513	0.513	0.512	42.298	0.511	0.983
140	NaN	1.343	0.514	0.514	0.516	0.517	42.235	0.517	0.984
141	NaN	1.343	0.515	0.517	0.515	0.513	42.203	0.514	0.984
142	NaN	1.343	0.518	0.519	0.517	0.517	42.225	0.517	0.984
143	NaN	1.344	0.515	0.514	0.511	0.512	42.257	0.512	0.984
144	NaN	1.344	0.518	0.518	0.518	0.518	42.233	0.517	0.984
145	NaN	1.344	0.513	0.513	0.512	0.512	42.255	0.513	0.984
146	NaN	1.344	0.514	0.513	0.514	0.515	42.251	0.516	0.984
147	NaN	1.343	0.515	0.515	0.518	0.517	42.243	0.517	0.984
148	NaN	1.344	0.515	0.515	0.511	0.51	42.272	0.511	0.983
149	NaN	1.343	0.516	0.516	0.521	0.521	42.237	0.521	0.984
150	NaN	1.343	0.513	0.511	0.515	0.515	42.26	0.516	0.984
151	NaN	1.343	0.517	0.519	0.515	0.515	42.236	0.516	0.984
152	NaN	1.343	0.514	0.514	0.512	0.513	42.254	0.513	0.984
153	NaN	1.344	0.514	0.514	0.509	0.509	42.247	0.507	0.984
154	NaN	1.343	0.514	0.513	0.517	0.516	42.244	0.516	0.984
155	NaN	1.344	0.514	0.515	0.511	0.512	42.221	0.513	0.984
156	NaN	1.343	0.514	0.515	0.514	0.513	42.221	0.514	0.984
157	NaN	1.344	0.513	0.512	0.512	0.512	42.234	0.513	0.983
158	NaN	1.343	0.515	0.516	0.514	0.513	42.275	0.513	0.984
159	NaN	1.343	0.513	0.513	0.518	0.519	42.242	0.519	0.984
160	NaN	1.344	0.517	0.516	0.516	0.516	42.259	0.516	0.984
161	NaN	1.343	0.514	0.514	0.519	0.519	42.242	0.519	0.984
162	NaN	1.343	0.517	0.517	0.518	0.517	42.195	0.515	0.984
163	NaN	1.343	0.517	0.517	0.512	0.512	42.208	0.514	0.984
164	NaN	1.343	0.515	0.515	0.518	0.518	42.252	0.518	0.984
165	NaN	1.343	0.519	0.518	0.512	0.513	42.15	0.513	0.985
166	NaN	1.344	0.516	0.515	0.517	0.517	42.255	0.516	0.984
167	NaN	1.343	0.516	0.517	0.517	0.517	42.204	0.517	0.984
168	NaN	1.344	0.514	0.513	0.511	0.512	42.217	0.511	0.984
169	NaN	1.343	0.515	0.515	0.516	0.516	42.236	0.516	0.983
170	NaN	1.343	0.516	0.516	0.514	0.515	42.227	0.514	0.984
171	NaN	1.343	0.52	0.521	0.513	0.514	42.181	0.514	0.985
172	NaN	1.343	0.514	0.513	0.52	0.52	42.19	0.518	0.985
173	NaN	1.343	0.516	0.516	0.512	0.513	42.227	0.513	0.984
174	NaN	1.343	0.52	0.522	0.515	0.515	42.253	0.514	0.983
175	NaN	1.343	0.519	0.518	0.512	0.512	42.227	0.511	0.983
176	NaN	1.343	0.516	0.515	0.512	0.512	42.262	0.512	0.984
177	NaN	1.343	0.514	0.514	0.515	0.515	42.279	0.515	0.984
178	NaN	1.344	0.516	0.516	0.516	0.516	42.251	0.516	0.983
179	NaN	1.344	0.515	0.514	0.514	0.515	42.269	0.513	0.983
180	NaN	1.343	0.516	0.516	0.517	0.516	42.262	0.516	0.983
181	NaN	1.343	0.518	0.517	0.511	0.512	42.217	0.512	0.983
182	NaN	1.343	0.517	0.517	0.513	0.512	42.234	0.512	0.984
183	NaN	1.344	0.516	0.516	0.507	0.507	42.254	0.507	0.983
184	NaN	1.343	0.516	0.516	0.513	0.513	42.237	0.514	0.984
185	NaN	1.344	0.515	0.515	0.511	0.511	42.269	0.511	0.984
186	NaN	1.343	0.517	0.517	0.512	0.512	42.248	0.512	0.984
187	NaN	1.343	0.519	0.519	0.512	0.512	42.25	0.512	0.983
188	NaN	1.344	0.513	0.513	0.516	0.516	42.269	0.516	0.984
189	NaN	1.344	0.516	0.516	0.516	0.516	42.275	0.516	0.983
190	NaN	1.343	0.513	0.513	0.51	0.509	42.244	0.509	0.984
191	NaN	1.343	0.513	0.514	0.511	0.51	42.251	0.509	0.984
192	NaN	1.343	0.517	0.517	0.513	0.513	42.227	0.514	0.984
193	NaN	1.343	0.516	0.518	0.515	0.516	42.254	0.516	0.983
194	NaN	1.343	0.512	0.512	0.514	0.514	42.261	0.514	0.983
195	NaN	1.343	0.516	0.515	0.516	0.517	42.24	0.517	0.985
196	NaN	1.344	0.515	0.516	0.513	0.513	42.263	0.512	0.983
197	NaN	1.344	0.518	0.518	0.514	0.515	42.248	0.514	0.984
198	NaN	1.344	0.519	0.519	0.515	0.516	42.225	0.515	0.985
199	NaN	1.344	0.512	0.512	0.514	0.513	42.239	0.513	0.984
200	NaN	1.343	0.517	0.518	0.513	0.514	42.255	0.513	0.983
201	NaN	1.343	0.517	0.516	0.512	0.512	42.218	0.51	0.984
202	NaN	1.343	0.514	0.515	0.511	0.511	42.246	0.511	0.984
203	NaN	1.343	0.516	0.516	0.513	0.513	42.242	0.513	0.984
204	NaN	1.343	0.518	0.518	0.511	0.51	42.251	0.511	0.984
205	NaN	1.343	0.515	0.515	0.51	0.51	42.224	0.51	0.984
206	NaN	1.344	0.516	0.515	0.511	0.511	42.257	0.512	0.983
207	NaN	1.343	0.518	0.518	0.519	0.519	42.253	0.519	0.984
208	NaN	1.344	0.515	0.515	0.516	0.517	42.255	0.515	0.983
209	NaN	1.343	0.517	0.517	0.52	0.519	42.243	0.519	0.984
210	NaN	1.344	0.511	0.511	0.517	0.516	42.243	0.515	0.984
211	NaN	1.343	0.517	0.517	0.512	0.513	42.228	0.512	0.984
212	NaN	1.343	0.512	0.513	0.516	0.515	42.245	0.516	0.984
213	NaN	1.344	0.511	0.511	0.518	0.518	42.238	0.518	0.984
214	NaN	1.344	0.512	0.511	0.513	0.514	42.229	0.513	0.984
215	NaN	1.344	0.518	0.518	0.516	0.515	42.216	0.515	0.984
216	NaN	1.344	0.513	0.514	0.509	0.509	42.252	0.508	0.983
217	NaN	1.344	0.514	0.513	0.516	0.516	42.242	0.516	0.984
218	NaN	1.344	0.515	0.515	0.513	0.512	42.255	0.513	0.984
219	NaN	1.343	0.517	0.517	0.51	0.51	42.229	0.508	0.984
220	NaN	1.344	0.514	0.515	0.512	0.512	42.22	0.512	0.984
221	NaN	1.344	0.515	0.515	0.52	0.52	42.238	0.52	0.985
222	NaN	1.343	0.515	0.517	0.514	0.514	42.245	0.514	0.984
223	NaN	1.343	0.517	0.518	0.516	0.515	42.254	0.515	0.984
224	NaN	1.344	0.518	0.518	0.513	0.512	42.253	0.513	0.984
225	NaN	1.343	0.517	0.516	0.512	0.512	42.252	0.513	0.984
226	NaN	1.343	0.517	0.517	0.514	0.515	42.2	0.516	0.985
227	NaN	1.343	0.516	0.515	0.516	0.516	42.18	0.516	0.984
228	NaN	1.344	0.513	0.514	0.519	0.52	42.214	0.52	0.984
229	NaN	1.343	0.515	0.515	0.515	0.515	42.197	0.512	0.984
230	NaN	1.343	0.516	0.516	0.512	0.512	42.244	0.512	0.984
231	NaN	1.343	0.518	0.518	0.514	0.513	42.251	0.514	0.984
232	NaN	1.343	0.515	0.516	0.517	0.517	42.229	0.517	0.984
233	NaN	1.344	0.513	0.514	0.511	0.511	42.229	0.511	0.984
234	NaN	1.343	0.518	0.518	0.515	0.513	42.2	0.513	0.984
235	NaN	1.343	0.515	0.515	0.52	0.519	42.234	0.52	0.984
236	NaN	1.343	0.515	0.514	0.518	0.52	42.248	0.52	0.984
237	NaN	1.343	0.518	0.518	0.517	0.516	42.248	0.515	0.984
238	NaN	1.343	0.517	0.518	0.514	0.514	42.258	0.513	0.984
239	NaN	1.343	0.511	0.512	0.51	0.511	42.252	0.509	0.983
240	NaN	1.344	0.513	0.513	0.518	0.517	42.274	0.516	0.984
241	NaN	1.343	0.515	0.515	0.517	0.515	42.225	0.515	0.984
242	NaN	1.344	0.514	0.514	0.511	0.511	42.236	0.511	0.984
243	NaN	1.344	0.52	0.521	0.517	0.517	42.222	0.519	0.984
244	NaN	1.343	0.518	0.517	0.518	0.518	42.242	0.518	0.984
245	NaN	1.343	0.517	0.517	0.515	0.515	42.267	0.515	0.984
246	NaN	1.344	0.516	0.516	0.518	0.519	42.244	0.518	0.984
247	NaN	1.344	0.518	0.518	0.516	0.517	42.234	0.516	0.983
248	NaN	1.344	0.514	0.514	0.51	0.509	42.231	0.51	0.984
249	NaN	1.344	0.517	0.517	0.514	0.513	42.25	0.514	0.984
250	NaN	1.344	0.513	0.514	0.517	0.519	42.248	0.518	0.984
251	NaN	1.343	0.521	0.52	0.512	0.514	42.225	0.513	0.984
252	NaN	1.343	0.515	0.514	0.511	0.512	42.22	0.51	0.984
253	NaN	1.343	0.52	0.52	0.516	0.516	42.228	0.514	0.984
254	NaN	1.344	0.517	0.517	0.517	0.517	42.262	0.515	0.984
255	NaN	1.343	0.516	0.517	0.515	0.514	42.225	0.514	0.984
256	NaN	1.344	0.509	0.509	0.512	0.512	42.228	0.513	0.984
257	NaN	1.343	0.516	0.516	0.515	0.516	42.237	0.516	0.984
258	NaN	1.343	0.513	0.514	0.519	0.519	42.246	0.519	0.984
259	NaN	1.344	0.516	0.517	0.515	0.515	42.216	0.514	0.983
260	NaN	1.344	0.517	0.518	0.518	0.519	42.278	0.519	0.983
261	NaN	1.344	0.513	0.514	0.513	0.512	42.255	0.512	0.984
262	NaN	1.343	0.518	0.519	0.513	0.513	42.229	0.513	0.984
263	NaN	1.344	0.514	0.513	0.517	0.517	42.239	0.515	0.983
264	NaN	1.344	0.514	0.515	0.517	0.517	42.26	0.516	0.984
265	NaN	1.343	0.516	0.516	0.512	0.512	42.26	0.512	0.984
266	NaN	1.343	0.516	0.517	0.518	0.518	42.224	0.518	0.984
267	NaN	1.343	0.513	0.513	0.514	0.515	42.263	0.515	0.984
268	NaN	1.344	0.517	0.517	0.519	0.518	42.264	0.519	0.984
269	NaN	1.344	0.514	0.514	0.52	0.519	42.252	0.519	0.984
270	NaN	1.344	0.517	0.518	0.514	0.514	42.267	0.513	0.984
271	NaN	1.343	0.516	0.517	0.509	0.509	42.248	0.509	0.984
272	NaN	1.344	0.515	0.515	0.515	0.516	42.246	0.515	0.984
273	NaN	1.343	0.518	0.519	0.511	0.511	42.235	0.51	0.984
274	NaN	1.343	0.516	0.516	0.522	0.524	42.22	0.523	0.984
275	NaN	1.343	0.515	0.516	0.513	0.513	42.269	0.513	0.984
276	NaN	1.343	0.515	0.515	0.513	0.512	42.257	0.513	0.984
277	NaN	1.343	0.516	0.516	0.516	0.516	42.251	0.515	0.984
278	NaN	1.343	0.516	0.516	0.513	0.513	42.268	0.513	0.983
279	NaN	1.344	0.515	0.515	0.517	0.517	42.251	0.517	0.984
280	NaN	1.343	0.514	0.514	0.512	0.511	42.244	0.511	0.984
281	NaN	1.343	0.52	0.519	0.513	0.513	42.274	0.513	0.983
282	NaN	1.343	0.516	0.515	0.513	0.513	42.263	0.513	0.983
283	NaN	1.343	0.517	0.517	0.513	0.513	42.232	0.513	0.984
284	NaN	1.343	0.516	0.516	0.515	0.515	42.219	0.515	0.984
285	NaN	1.344	0.517	0.517	0.515	0.515	42.267	0.515	0.984
286	NaN	1.343	0.517	0.517	0.518	0.517	42.24	0.516	0.984
287	NaN	1.343	0.519	0.519	0.514	0.515	42.271	0.515	0.984
288	NaN	1.344	0.515	0.516	0.514	0.515	42.269	0.515	0.984
289	NaN	1.344	0.517	0.516	0.518	0.517	42.255	0.517	0.984
290	NaN	1.343	0.518	0.518	0.512	0.512	42.258	0.512	0.985
291	NaN	1.344	0.515	0.514	0.514	0.515	42.282	0.513	0.984
292	NaN	1.344	0.514	0.514	0.516	0.517	42.258	0.516	0.983
293	NaN	1.343	0.514	0.515	0.514	0.514	42.248	0.513	0.984
294	NaN	1.343	0.513	0.513	0.51	0.51	42.25	0.509	0.984
295	NaN	1.343	0.517	0.517	0.514	0.513	42.279	0.514	0.983
296	NaN	1.343	0.516	0.515	0.514	0.515	42.237	0.516	0.984
297	NaN	1.343	0.514	0.514	0.51	0.51	42.252	0.51	0.984
298	NaN	1.344	0.512	0.512	0.513	0.512	42.191	0.513	0.984
299	NaN	1.343	0.516	0.517	0.519	0.519	42.237	0.519	0.984
300	NaN	1.343	0.514	0.515	0.516	0.517	42.24	0.516	0.983
