epoch	train.adv_loss	train.loss	train.mjpeg_acc	train.raw_acc	val.crop_acc	val.mjpeg_acc	val.psnr	val.scale_acc	val.ssim
44	-0.812	1.331	0.583	0.574	0.591	0.601	42.424	0.594	0.986
45	-0.811	1.335	0.583	0.573	0.54	0.545	42.307	0.54	0.986
46	-0.81	1.336	0.582	0.571	0.589	0.598	42.409	0.591	0.986
47	-0.811	1.333	0.58	0.57	0.583	0.595	42.255	0.588	0.986
48	-0.812	1.333	0.58	0.571	0.584	0.594	42.258	0.586	0.986
49	-0.812	1.335	0.579	0.569	0.585	0.593	42.293	0.586	0.986
50	-0.811	1.334	0.583	0.572	0.586	0.594	42.465	0.589	0.987
51	-0.813	1.335	0.581	0.572	0.581	0.589	42.302	0.58	0.986
52	-0.815	1.333	0.583	0.573	0.589	0.596	42.427	0.59	0.986
53	-0.813	1.338	0.581	0.571	0.577	0.586	42.379	0.577	0.986
54	-0.815	1.34	0.581	0.571	0.576	0.585	42.414	0.578	0.987
55	-0.817	1.337	0.581	0.573	0.592	0.6	42.403	0.593	0.987
56	-0.817	1.336	0.58	0.571	0.593	0.6	42.395	0.594	0.986
57	-0.822	1.336	0.582	0.572	0.595	0.604	42.482	0.597	0.987
58	-0.822	1.336	0.584	0.574	0.579	0.584	42.39	0.575	0.987
59	-0.827	1.341	0.581	0.569	0.542	0.544	42.087	0.539	0.987
60	-0.826	1.342	0.581	0.571	0.585	0.595	42.231	0.59	0.986
61	-0.834	1.341	0.581	0.571	0.506	0.506	42.077	0.505	0.988
62	-0.857	1.349	0.582	0.571	0.566	0.573	42.399	0.566	0.986
63	-0.903	1.348	0.581	0.571	0.588	0.599	42.192	0.59	0.986
64	-0.951	1.347	0.582	0.571	0.591	0.598	42.399	0.592	0.986
65	-0.96	1.338	0.585	0.575	0.57	0.576	42.255	0.569	0.986
66	-0.967	1.338	0.58	0.57	0.567	0.575	42.182	0.568	0.987
67	-0.973	1.331	0.583	0.574	0.59	0.599	42.275	0.592	0.986
68	-0.97	1.334	0.582	0.572	0.591	0.596	42.477	0.591	0.987
69	-0.954	1.328	0.582	0.572	0.559	0.562	42.344	0.551	0.986
70	-0.974	1.336	0.58	0.573	0.575	0.581	42.445	0.574	0.986
71	-0.994	1.334	0.582	0.573	0.588	0.596	42.344	0.59	0.986
72	-0.99	1.337	0.582	0.571	0.595	0.604	42.44	0.598	0.987
73	-0.996	1.341	0.58	0.571	0.592	0.602	42.376	0.595	0.987
74	-0.987	1.339	0.582	0.571	0.521	0.521	42.368	0.518	0.987
75	-1.011	1.339	0.584	0.574	0.594	0.602	42.314	0.595	0.986
76	-0.997	1.337	0.58	0.569	0.595	0.602	42.453	0.596	0.987
77	-0.989	1.338	0.58	0.571	0.583	0.592	42.292	0.583	0.986
78	-1.014	1.339	0.58	0.571	0.584	0.593	42.375	0.585	0.986
79	-1.028	1.337	0.583	0.572	0.589	0.596	42.253	0.587	0.986
80	-0.993	1.338	0.581	0.571	0.578	0.585	42.373	0.577	0.986
81	-1.003	1.335	0.582	0.571	0.557	0.563	42.169	0.556	0.986
82	-1.006	1.337	0.582	0.573	0.595	0.603	42.324	0.596	0.986
83	-0.975	1.335	0.582	0.572	0.58	0.588	42.215	0.581	0.986
84	-1.01	1.333	0.583	0.573	0.569	0.575	42.351	0.569	0.987
85	-0.993	1.341	0.58	0.571	0.595	0.602	42.373	0.595	0.986
86	-1.015	1.339	0.583	0.573	0.581	0.587	42.399	0.58	0.986
87	-0.984	1.334	0.581	0.571	0.593	0.599	42.456	0.594	0.986
88	-1.016	1.335	0.582	0.572	0.589	0.598	42.432	0.591	0.987
89	-1.022	1.332	0.583	0.573	0.583	0.592	42.464	0.584	0.986
90	-1.006	1.332	0.581	0.572	0.59	0.598	42.458	0.593	0.986
91	-1.012	1.335	0.58	0.57	0.54	0.545	42.153	0.54	0.987
92	-1.022	1.331	0.584	0.574	0.582	0.593	42.236	0.584	0.986
93	-1.016	1.33	0.583	0.572	0.596	0.603	42.48	0.596	0.986
94	-1.033	1.335	0.584	0.574	0.59	0.6	42.295	0.59	0.986
