epoch	train.adv_loss	train.loss	train.mjpeg_acc	train.raw_acc	val.crop_acc	val.mjpeg_acc	val.psnr	val.scale_acc	val.ssim
168	NaN	1.375	0.537	0.534	0.536	0.535	41.963	0.534	0.988
169	NaN	1.375	0.534	0.534	0.535	0.536	41.961	0.533	0.988
170	NaN	1.375	0.536	0.535	0.534	0.533	41.963	0.531	0.988
171	NaN	1.375	0.536	0.534	0.536	0.536	41.959	0.535	0.988
172	NaN	1.374	0.538	0.536	0.536	0.537	41.962	0.534	0.988
173	NaN	1.374	0.54	0.538	0.535	0.536	41.961	0.536	0.988
174	NaN	1.374	0.539	0.537	0.532	0.532	41.96	0.531	0.988
175	NaN	1.375	0.539	0.536	0.535	0.535	41.961	0.534	0.989
176	NaN	1.374	0.538	0.536	0.529	0.53	41.96	0.529	0.988
177	NaN	1.374	0.538	0.536	0.532	0.532	41.961	0.531	0.988
178	NaN	1.375	0.539	0.536	0.531	0.532	41.96	0.53	0.988
179	NaN	1.375	0.538	0.537	0.533	0.534	41.961	0.531	0.988
180	NaN	1.375	0.538	0.536	0.534	0.534	41.961	0.533	0.988
181	NaN	1.376	0.537	0.534	0.537	0.536	41.962	0.534	0.988
182	NaN	1.375	0.534	0.532	0.536	0.537	41.961	0.535	0.988
183	NaN	1.374	0.54	0.538	0.528	0.528	41.961	0.525	0.988
184	NaN	1.375	0.536	0.534	0.532	0.533	41.966	0.531	0.988
185	NaN	1.375	0.535	0.534	0.531	0.532	41.96	0.528	0.988
186	NaN	1.375	0.536	0.535	0.533	0.534	41.96	0.53	0.988
187	NaN	1.375	0.538	0.536	0.534	0.535	41.961	0.534	0.988
188	NaN	1.374	0.539	0.537	0.532	0.533	41.961	0.531	0.988
189	NaN	1.374	0.54	0.537	0.53	0.531	41.962	0.528	0.988
190	NaN	1.374	0.539	0.536	0.535	0.535	41.96	0.532	0.988
191	NaN	1.374	0.538	0.536	0.537	0.539	41.962	0.536	0.988
192	NaN	1.375	0.537	0.535	0.534	0.535	41.964	0.534	0.988
193	NaN	1.374	0.538	0.536	0.533	0.534	41.96	0.532	0.988
194	NaN	1.375	0.538	0.537	0.534	0.535	41.96	0.534	0.988
195	NaN	1.375	0.538	0.536	0.537	0.539	41.96	0.536	0.988
196	NaN	1.375	0.537	0.536	0.536	0.536	41.959	0.534	0.988
197	NaN	1.375	0.536	0.534	0.533	0.532	41.963	0.53	0.988
198	NaN	1.375	0.535	0.534	0.535	0.533	41.963	0.53	0.988
199	NaN	1.374	0.539	0.538	0.534	0.535	41.96	0.533	0.988
200	NaN	1.375	0.538	0.536	0.533	0.533	41.96	0.531	0.988
201	NaN	1.375	0.538	0.535	0.533	0.533	41.961	0.531	0.988
202	NaN	1.375	0.539	0.537	0.537	0.536	41.96	0.533	0.988
203	NaN	1.374	0.538	0.536	0.535	0.536	41.963	0.534	0.988
204	NaN	1.375	0.539	0.537	0.533	0.533	41.961	0.531	0.988
205	NaN	1.375	0.537	0.534	0.533	0.533	41.963	0.531	0.988
206	NaN	1.375	0.536	0.534	0.533	0.533	41.96	0.531	0.988
207	NaN	1.375	0.537	0.535	0.534	0.535	41.963	0.533	0.988
208	NaN	1.375	0.538	0.536	0.534	0.535	41.961	0.534	0.988
209	NaN	1.374	0.539	0.537	0.536	0.536	41.963	0.535	0.988
210	NaN	1.374	0.539	0.537	0.535	0.535	41.96	0.535	0.988
211	NaN	1.375	0.537	0.535	0.533	0.534	41.96	0.531	0.988
212	NaN	1.375	0.537	0.536	0.538	0.537	41.962	0.536	0.988
213	NaN	1.376	0.537	0.535	0.534	0.535	41.962	0.533	0.988
214	NaN	1.375	0.538	0.535	0.537	0.538	41.962	0.534	0.988
215	NaN	1.375	0.537	0.536	0.534	0.533	41.962	0.531	0.988
216	NaN	1.374	0.539	0.537	0.533	0.535	41.962	0.533	0.988
217	NaN	1.374	0.538	0.536	0.536	0.539	41.961	0.537	0.988
218	NaN	1.375	0.537	0.534	0.531	0.532	41.964	0.531	0.988
219	NaN	1.375	0.538	0.535	0.531	0.531	41.962	0.527	0.988
220	NaN	1.375	0.538	0.537	0.531	0.531	41.962	0.529	0.988
221	NaN	1.374	0.538	0.537	0.536	0.536	41.963	0.535	0.988
222	NaN	1.375	0.538	0.536	0.532	0.533	41.959	0.529	0.988
223	NaN	1.375	0.537	0.536	0.528	0.527	41.963	0.525	0.988
224	NaN	1.375	0.536	0.534	0.525	0.524	41.964	0.523	0.988
225	NaN	1.375	0.537	0.535	0.533	0.534	41.962	0.53	0.988
226	NaN	1.375	0.538	0.535	0.528	0.529	41.963	0.526	0.988
227	NaN	1.375	0.536	0.534	0.537	0.537	41.964	0.535	0.989
228	NaN	1.375	0.539	0.537	0.535	0.537	41.963	0.534	0.988
229	NaN	1.374	0.539	0.536	0.53	0.531	41.965	0.528	0.988
230	NaN	1.375	0.537	0.534	0.536	0.537	41.962	0.535	0.988
231	NaN	1.374	0.538	0.535	0.536	0.536	41.961	0.533	0.988
232	NaN	1.374	0.541	0.538	0.531	0.532	41.96	0.529	0.988
233	NaN	1.374	0.54	0.537	0.531	0.531	41.962	0.529	0.988
234	NaN	1.375	0.538	0.536	0.534	0.535	41.961	0.535	0.988
235	NaN	1.375	0.538	0.536	0.537	0.538	41.962	0.536	0.988
236	NaN	1.374	0.538	0.537	0.537	0.538	41.96	0.537	0.988
237	NaN	1.375	0.537	0.535	0.532	0.533	41.962	0.531	0.988
238	NaN	1.375	0.539	0.537	0.537	0.537	41.96	0.535	0.988
239	NaN	1.375	0.537	0.535	0.532	0.531	41.961	0.529	0.988
240	NaN	1.375	0.537	0.535	0.539	0.539	41.963	0.538	0.988
241	NaN	1.375	0.537	0.536	0.538	0.538	41.959	0.536	0.988
242	NaN	1.375	0.538	0.537	0.533	0.533	41.961	0.532	0.988
243	NaN	1.375	0.536	0.534	0.535	0.536	41.961	0.534	0.988
244	NaN	1.375	0.538	0.536	0.532	0.533	41.962	0.53	0.988
245	NaN	1.375	0.538	0.536	0.536	0.535	41.962	0.535	0.988
246	NaN	1.375	0.538	0.536	0.533	0.533	41.961	0.532	0.988
247	NaN	1.374	0.539	0.537	0.533	0.533	41.963	0.533	0.988
248	NaN	1.374	0.538	0.536	0.532	0.533	41.964	0.53	0.988
249	NaN	1.375	0.538	0.536	0.534	0.536	41.964	0.534	0.989
250	NaN	1.375	0.538	0.536	0.536	0.536	41.96	0.535	0.988
251	NaN	1.375	0.537	0.535	0.531	0.532	41.96	0.529	0.988
252	NaN	1.375	0.537	0.536	0.531	0.532	41.961	0.53	0.988
253	NaN	1.375	0.537	0.535	0.53	0.531	41.963	0.528	0.988
254	NaN	1.375	0.536	0.535	0.532	0.533	41.962	0.531	0.988
255	NaN	1.375	0.537	0.535	0.532	0.532	41.961	0.531	0.988
256	NaN	1.375	0.535	0.534	0.537	0.536	41.959	0.535	0.988
257	NaN	1.375	0.537	0.535	0.541	0.541	41.96	0.539	0.988
258	NaN	1.375	0.537	0.535	0.53	0.529	41.961	0.527	0.988
259	NaN	1.375	0.539	0.536	0.534	0.535	41.961	0.534	0.988
260	NaN	1.375	0.538	0.535	0.53	0.532	41.965	0.529	0.988
261	NaN	1.374	0.539	0.537	0.535	0.536	41.96	0.533	0.988
262	NaN	1.375	0.538	0.536	0.54	0.541	41.958	0.539	0.988
263	NaN	1.374	0.54	0.538	0.534	0.533	41.961	0.533	0.988
264	NaN	1.375	0.538	0.536	0.536	0.536	41.962	0.533	0.988
265	NaN	1.375	0.537	0.536	0.534	0.535	41.959	0.532	0.988
266	NaN	1.375	0.536	0.535	0.533	0.534	41.963	0.531	0.988
267	NaN	1.375	0.538	0.537	0.536	0.536	41.963	0.536	0.988
268	NaN	1.375	0.539	0.537	0.54	0.54	41.962	0.539	0.988
269	NaN	1.375	0.537	0.536	0.535	0.535	41.961	0.534	0.988
270	NaN	1.375	0.538	0.537	0.537	0.538	41.96	0.536	0.989
271	NaN	1.375	0.537	0.535	0.534	0.534	41.96	0.532	0.988
272	NaN	1.375	0.538	0.535	0.536	0.537	41.965	0.537	0.988
273	NaN	1.375	0.537	0.535	0.536	0.537	41.958	0.533	0.988
274	NaN	1.375	0.538	0.536	0.535	0.535	41.961	0.534	0.988
275	NaN	1.375	0.537	0.535	0.53	0.529	41.96	0.527	0.988
276	NaN	1.375	0.538	0.536	0.533	0.534	41.959	0.531	0.988
277	NaN	1.375	0.537	0.536	0.533	0.534	41.962	0.533	0.988
278	NaN	1.375	0.537	0.535	0.532	0.532	41.961	0.53	0.988
279	NaN	1.375	0.536	0.535	0.537	0.539	41.961	0.535	0.988
280	NaN	1.375	0.536	0.534	0.536	0.536	41.963	0.534	0.988
281	NaN	1.375	0.537	0.535	0.527	0.527	41.96	0.525	0.988
282	NaN	1.376	0.536	0.534	0.537	0.536	41.962	0.535	0.988
283	NaN	1.375	0.536	0.534	0.535	0.535	41.96	0.533	0.988
284	NaN	1.375	0.536	0.534	0.531	0.532	41.961	0.529	0.988
285	NaN	1.374	0.539	0.537	0.534	0.533	41.96	0.531	0.988
286	NaN	1.375	0.537	0.535	0.531	0.531	41.96	0.53	0.988
287	NaN	1.374	0.537	0.535	0.531	0.531	41.962	0.531	0.988
288	NaN	1.375	0.538	0.536	0.526	0.527	41.959	0.524	0.988
289	NaN	1.374	0.539	0.537	0.539	0.54	41.961	0.538	0.988
290	NaN	1.375	0.538	0.536	0.533	0.532	41.964	0.531	0.988
291	NaN	1.375	0.538	0.536	0.533	0.533	41.96	0.531	0.988
292	NaN	1.375	0.538	0.536	0.537	0.537	41.961	0.537	0.988
293	NaN	1.375	0.536	0.533	0.535	0.536	41.961	0.535	0.988
294	NaN	1.374	0.54	0.537	0.529	0.53	41.961	0.527	0.988
295	NaN	1.375	0.538	0.535	0.534	0.536	41.96	0.534	0.988
296	NaN	1.375	0.537	0.534	0.538	0.538	41.962	0.535	0.988
297	NaN	1.375	0.537	0.535	0.532	0.531	41.96	0.529	0.988
298	NaN	1.374	0.538	0.536	0.536	0.537	41.962	0.536	0.988
299	NaN	1.374	0.538	0.536	0.534	0.536	41.962	0.533	0.988
300	NaN	1.375	0.537	0.534	0.531	0.531	41.961	0.528	0.988
