epoch	train.adv_loss	train.loss	train.mjpeg_acc	train.raw_acc	val.crop_acc	val.mjpeg_acc	val.psnr	val.scale_acc	val.ssim
132	-4.32	0.538	0.906	0.894	0.982	0.989	41.994	0.968	0.953
133	-3.959	0.534	0.915	0.898	0.982	0.989	41.993	0.968	0.954
134	-3.721	0.543	0.913	0.894	0.982	0.989	41.997	0.967	0.955
135	-3.569	0.532	0.913	0.903	0.982	0.989	41.996	0.969	0.957
136	-3.356	0.544	0.909	0.896	0.979	0.986	41.996	0.963	0.957
137	-3.309	0.523	0.915	0.907	0.979	0.988	42.001	0.965	0.956
138	-3.291	0.531	0.915	0.905	0.98	0.988	42.005	0.966	0.958
139	-3.187	0.536	0.911	0.896	0.978	0.986	42.002	0.965	0.957
140	-3.191	0.517	0.92	0.91	0.98	0.988	42.003	0.966	0.957
141	-3.148	0.571	0.899	0.886	0.981	0.988	42.013	0.968	0.957
142	-3.112	0.553	0.908	0.896	0.979	0.988	42.007	0.966	0.957
143	-3.146	0.556	0.904	0.889	0.979	0.987	42.007	0.967	0.955
144	-3.232	0.537	0.91	0.9	0.981	0.988	42.009	0.967	0.957
145	-3.085	0.556	0.907	0.889	0.981	0.989	42.011	0.969	0.956
146	-3.118	0.549	0.906	0.898	0.981	0.989	42.013	0.968	0.956
147	-3.113	0.541	0.914	0.898	0.981	0.988	42.013	0.967	0.956
148	-3.155	0.541	0.91	0.898	0.981	0.988	42.014	0.967	0.955
149	-3.097	0.543	0.908	0.899	0.979	0.988	42.009	0.967	0.957
150	-3.143	0.555	0.901	0.892	0.982	0.989	42.013	0.969	0.955
151	-3.186	0.526	0.913	0.902	0.983	0.99	42.013	0.97	0.956
152	-3.194	0.424	0.939	0.926	0.981	0.989	42.012	0.969	0.955
153	-3.118	0.429	0.939	0.927	0.98	0.988	42.013	0.966	0.957
154	-3.024	0.43	0.938	0.927	0.982	0.988	42.017	0.969	0.957
155	-3.039	0.433	0.939	0.925	0.98	0.986	42.018	0.965	0.957
156	-2.986	0.44	0.938	0.921	0.981	0.987	42.019	0.966	0.957
157	-2.996	0.433	0.937	0.927	0.982	0.988	42.02	0.967	0.958
158	-3.008	0.431	0.937	0.929	0.98	0.987	42.02	0.965	0.958
159	-2.96	0.462	0.934	0.916	0.981	0.987	42.022	0.967	0.958
160	-2.92	0.443	0.936	0.925	0.983	0.989	42.024	0.972	0.958
161	-2.963	0.446	0.935	0.921	0.98	0.987	42.024	0.967	0.958
162	-2.92	0.448	0.934	0.923	0.981	0.989	42.023	0.967	0.958
163	-2.915	0.457	0.933	0.919	0.983	0.988	42.027	0.969	0.959
164	-2.904	0.448	0.935	0.922	0.979	0.987	42.029	0.966	0.958
165	-2.878	0.426	0.936	0.934	0.981	0.988	42.031	0.968	0.958
166	-2.88	0.449	0.935	0.921	0.982	0.988	42.025	0.966	0.959
167	-2.921	0.438	0.935	0.928	0.981	0.988	42.027	0.967	0.959
168	-2.866	0.444	0.935	0.925	0.977	0.984	42.029	0.959	0.959
169	-2.89	0.435	0.937	0.927	0.981	0.987	42.027	0.967	0.959
170	-2.875	0.451	0.934	0.92	0.981	0.988	42.023	0.966	0.959
171	-2.858	0.433	0.936	0.929	0.98	0.986	42.026	0.965	0.959
172	-2.902	0.45	0.934	0.923	0.981	0.988	42.029	0.967	0.959
173	-2.904	0.443	0.934	0.926	0.98	0.987	42.028	0.966	0.959
174	-2.876	0.442	0.935	0.927	0.98	0.987	42.023	0.965	0.959
175	-2.908	0.454	0.933	0.92	0.981	0.988	42.026	0.968	0.959
176	-2.918	0.426	0.937	0.934	0.979	0.986	42.027	0.964	0.959
177	-2.914	0.448	0.931	0.926	0.979	0.986	42.025	0.964	0.959
178	-2.914	0.443	0.935	0.923	0.98	0.987	42.028	0.966	0.959
179	-2.94	0.451	0.936	0.919	0.978	0.986	42.027	0.965	0.958
180	-2.942	0.46	0.932	0.917	0.981	0.987	42.025	0.966	0.959
181	-2.958	0.446	0.934	0.926	0.982	0.987	42.023	0.965	0.958
182	-2.939	0.455	0.933	0.92	0.979	0.986	42.03	0.964	0.959
183	-2.945	0.446	0.935	0.924	0.977	0.983	42.026	0.959	0.96
184	-2.976	0.452	0.933	0.92	0.978	0.986	42.024	0.963	0.959
185	-2.969	0.447	0.934	0.923	0.981	0.988	42.027	0.967	0.959
186	-2.965	0.451	0.933	0.922	0.98	0.987	42.025	0.966	0.959
187	-3.005	0.444	0.936	0.923	0.982	0.987	42.028	0.969	0.958
188	-2.999	0.443	0.935	0.925	0.979	0.987	42.024	0.965	0.959
189	-3.005	0.451	0.934	0.921	0.979	0.987	42.027	0.967	0.959
190	-2.983	0.441	0.934	0.927	0.975	0.983	42.027	0.959	0.959
191	-2.988	0.432	0.936	0.93	0.98	0.987	42.026	0.966	0.959
192	-3.023	0.436	0.936	0.929	0.982	0.988	42.031	0.968	0.959
193	-2.99	0.435	0.935	0.928	0.982	0.988	42.029	0.966	0.96
194	-2.972	0.458	0.933	0.917	0.981	0.988	42.026	0.967	0.959
195	-3.059	0.444	0.934	0.926	0.981	0.987	42.026	0.967	0.958
196	-3.061	0.442	0.935	0.926	0.981	0.987	42.027	0.967	0.958
197	-3.012	0.451	0.934	0.92	0.978	0.985	42.029	0.962	0.959
198	-3.043	0.434	0.938	0.93	0.98	0.987	42.025	0.965	0.959
199	-3.027	0.445	0.934	0.924	0.981	0.987	42.031	0.966	0.959
200	-2.999	0.447	0.934	0.924	0.982	0.988	42.024	0.967	0.958
201	-3.034	0.437	0.935	0.929	0.98	0.987	42.027	0.967	0.959
202	-3.063	0.455	0.935	0.918	0.981	0.987	42.027	0.968	0.959
203	-3.045	0.44	0.937	0.925	0.982	0.989	42.026	0.968	0.959
204	-3.016	0.444	0.937	0.923	0.981	0.987	42.028	0.967	0.959
205	-3.035	0.442	0.936	0.924	0.977	0.984	42.031	0.958	0.96
206	-3.031	0.443	0.934	0.925	0.98	0.987	42.027	0.964	0.959
207	-2.989	0.439	0.935	0.927	0.98	0.988	42.025	0.967	0.958
208	-2.874	0.45	0.935	0.923	0.979	0.986	42.028	0.966	0.959
209	-2.813	0.442	0.935	0.925	0.981	0.988	42.029	0.966	0.959
210	-2.831	0.452	0.934	0.922	0.979	0.987	42.028	0.968	0.959
211	-2.885	0.441	0.936	0.926	0.982	0.988	42.026	0.966	0.959
212	-2.857	0.441	0.934	0.928	0.98	0.987	42.026	0.965	0.959
213	-2.843	0.449	0.934	0.923	0.979	0.986	42.025	0.962	0.958
214	-2.872	0.44	0.937	0.924	0.98	0.988	42.028	0.966	0.959
215	-3.059	0.447	0.936	0.922	0.979	0.986	42.028	0.964	0.959
216	-3.022	0.449	0.936	0.92	0.981	0.988	42.024	0.966	0.959
217	-3.033	0.443	0.935	0.924	0.979	0.986	42.026	0.964	0.959
218	-3.041	0.455	0.934	0.918	0.978	0.984	42.024	0.963	0.959
219	-2.99	0.444	0.934	0.924	0.981	0.987	42.028	0.967	0.958
220	-3.038	0.442	0.934	0.926	0.979	0.986	42.025	0.965	0.959
221	-3.036	0.435	0.934	0.929	0.98	0.987	42.029	0.966	0.959
222	-3.067	0.441	0.937	0.925	0.98	0.986	42.028	0.963	0.96
223	-3.093	0.45	0.933	0.922	0.981	0.988	42.026	0.968	0.958
224	-3.142	0.454	0.935	0.919	0.98	0.988	42.03	0.965	0.959
225	-3.048	0.456	0.934	0.918	0.98	0.988	42.025	0.968	0.958
226	-3.115	0.45	0.935	0.921	0.982	0.988	42.025	0.968	0.958
227	-3.12	0.446	0.934	0.924	0.98	0.987	42.027	0.966	0.959
228	-3.081	0.45	0.935	0.922	0.981	0.987	42.024	0.966	0.958
229	-3.117	0.438	0.936	0.928	0.982	0.988	42.026	0.966	0.959
230	-3.134	0.442	0.936	0.924	0.981	0.987	42.025	0.967	0.959
231	-3.143	0.445	0.935	0.924	0.979	0.986	42.028	0.966	0.959
232	-3.124	0.446	0.935	0.923	0.98	0.987	42.029	0.965	0.959
233	-3.089	0.439	0.936	0.926	0.979	0.987	42.025	0.966	0.958
234	-3.101	0.443	0.936	0.924	0.98	0.986	42.025	0.966	0.959
235	-3.102	0.443	0.934	0.924	0.982	0.988	42.027	0.969	0.959
236	-3.126	0.452	0.934	0.921	0.98	0.987	42.027	0.966	0.959
237	-3.119	0.436	0.936	0.929	0.979	0.988	42.027	0.966	0.958
238	-3.101	0.436	0.936	0.93	0.979	0.986	42.021	0.965	0.959
239	-3.131	0.454	0.935	0.918	0.983	0.989	42.028	0.969	0.959
240	-3.109	0.443	0.934	0.924	0.981	0.987	42.024	0.965	0.959
241	-3.099	0.435	0.936	0.928	0.981	0.988	42.027	0.966	0.959
242	-3.158	0.458	0.932	0.919	0.98	0.987	42.025	0.968	0.959
243	-3.094	0.443	0.937	0.924	0.978	0.986	42.021	0.962	0.958
