epoch	train.adv_loss	train.loss	train.mjpeg_acc	train.raw_acc	val.crop_acc	val.mjpeg_acc	val.psnr	val.scale_acc	val.ssim
33	-0.003	1.099	0.58	0.568	0.588	0.596	42.274	0.591	0.985
34	0.008	1.078	0.585	0.573	0.55	0.558	42.557	0.552	0.986
35	-0.004	1.15	0.587	0.578	0.572	0.584	42.136	0.578	0.985
36	-0.017	1.21	0.592	0.582	0.582	0.595	42.395	0.586	0.985
37	-0.001	1.18	0.593	0.581	0.552	0.557	42.209	0.549	0.985
38	0.006	1.149	0.597	0.585	0.608	0.614	42.282	0.604	0.983
39	0.005	1.134	0.603	0.591	0.602	0.61	42.535	0.601	0.985
40	0.008	1.142	0.606	0.595	0.616	0.625	42.403	0.613	0.983
41	0.003	1.147	0.609	0.596	0.616	0.624	42.35	0.614	0.983
42	0.009	1.136	0.613	0.599	0.599	0.608	42.47	0.599	0.983
43	0.003	1.129	0.621	0.61	0.614	0.624	42.407	0.611	0.98
44	-0.004	1.119	0.629	0.615	0.637	0.647	42.446	0.636	0.981
45	0.002	1.096	0.632	0.617	0.615	0.629	42.252	0.612	0.979
46	0.009	1.068	0.637	0.622	0.65	0.66	42.397	0.652	0.979
47	0.004	1.065	0.64	0.622	0.653	0.664	42.271	0.653	0.98
48	0.004	1.062	0.64	0.625	0.65	0.66	42.258	0.654	0.98
49	0.002	1.062	0.64	0.625	0.665	0.673	42.272	0.664	0.979
50	0.002	1.061	0.641	0.627	0.652	0.66	42.404	0.653	0.979
51	0.002	1.052	0.642	0.629	0.658	0.67	42.296	0.66	0.98
52	-0.003	1.032	0.644	0.632	0.654	0.662	42.362	0.655	0.979
53	-0.008	1.036	0.64	0.626	0.653	0.66	42.395	0.654	0.978
54	-0.019	1.039	0.641	0.628	0.654	0.663	42.388	0.655	0.979
55	-0.023	1.035	0.642	0.628	0.656	0.664	42.453	0.657	0.978
56	-0.02	1.038	0.644	0.629	0.66	0.669	42.428	0.66	0.979
57	-0.023	1.042	0.643	0.63	0.661	0.669	42.521	0.662	0.978
58	-0.02	1.038	0.644	0.63	0.659	0.666	42.446	0.657	0.979
59	-0.02	1.04	0.643	0.628	0.635	0.646	42.291	0.636	0.98
60	-0.019	1.041	0.644	0.63	0.658	0.67	42.32	0.662	0.979
61	-0.017	1.031	0.644	0.631	0.607	0.615	42.213	0.6	0.982
62	-0.021	1.023	0.644	0.63	0.645	0.653	42.605	0.644	0.978
63	-0.036	0.995	0.648	0.635	0.671	0.681	42.385	0.671	0.979
64	-0.049	0.979	0.647	0.633	0.66	0.667	42.603	0.66	0.978
65	-0.055	0.972	0.649	0.636	0.657	0.666	42.509	0.658	0.979
66	-0.052	0.972	0.645	0.631	0.654	0.663	42.521	0.655	0.979
67	-0.048	0.958	0.65	0.639	0.672	0.683	42.458	0.676	0.978
68	-0.085	0.963	0.649	0.636	0.658	0.669	42.662	0.661	0.979
69	-0.132	0.966	0.651	0.639	0.659	0.667	42.439	0.659	0.978
70	-0.175	0.979	0.648	0.638	0.661	0.669	42.548	0.662	0.979
71	-0.216	0.981	0.65	0.639	0.663	0.673	42.611	0.664	0.98
72	-0.229	0.984	0.649	0.638	0.66	0.67	42.697	0.662	0.98
73	-0.24	0.98	0.652	0.641	0.668	0.679	42.654	0.67	0.981
74	-0.252	0.985	0.651	0.638	0.631	0.64	42.646	0.629	0.98
75	-0.268	0.978	0.652	0.639	0.673	0.683	42.57	0.676	0.98
76	-0.275	0.983	0.65	0.638	0.663	0.673	42.672	0.666	0.981
77	-0.274	0.975	0.651	0.641	0.656	0.668	42.637	0.659	0.981
78	-0.277	0.973	0.65	0.641	0.662	0.671	42.797	0.664	0.982
79	-0.305	0.967	0.654	0.643	0.668	0.679	42.607	0.67	0.982
80	-0.307	0.969	0.652	0.64	0.653	0.662	42.666	0.655	0.981
81	-0.308	0.967	0.653	0.64	0.662	0.674	42.547	0.663	0.982
82	-0.316	0.969	0.653	0.642	0.662	0.674	42.661	0.664	0.981
83	-0.317	0.969	0.652	0.64	0.672	0.684	42.514	0.675	0.981
84	-0.325	0.965	0.653	0.642	0.653	0.662	42.725	0.655	0.982
85	-0.325	0.975	0.651	0.639	0.67	0.68	42.681	0.671	0.982
86	-0.346	0.969	0.654	0.641	0.661	0.669	42.77	0.662	0.982
87	-0.345	0.969	0.651	0.64	0.661	0.672	42.802	0.665	0.982
88	-0.363	0.964	0.651	0.641	0.66	0.669	42.721	0.663	0.982
89	-0.378	0.964	0.654	0.642	0.658	0.666	42.651	0.658	0.981
90	-0.406	0.967	0.654	0.642	0.661	0.67	42.658	0.663	0.981
91	-0.425	0.964	0.653	0.641	0.647	0.66	42.381	0.65	0.982
92	-0.457	0.96	0.653	0.644	0.668	0.681	42.494	0.672	0.981
93	-0.458	0.964	0.653	0.641	0.668	0.676	42.618	0.669	0.981
94	-0.484	0.967	0.652	0.64	0.674	0.684	42.522	0.675	0.982
95	-0.484	0.967	0.654	0.639	0.661	0.671	42.52	0.663	0.982
96	-0.472	0.966	0.654	0.64	0.669	0.676	42.612	0.669	0.982
97	-0.501	0.97	0.651	0.639	0.679	0.69	42.433	0.681	0.981
98	-0.519	0.962	0.656	0.644	0.662	0.672	42.716	0.665	0.983
99	-0.519	0.966	0.653	0.642	0.664	0.676	42.581	0.667	0.982
100	-0.519	0.965	0.653	0.641	0.663	0.672	42.616	0.665	0.982
101	-0.532	0.969	0.651	0.638	0.672	0.684	42.571	0.676	0.982
102	-0.542	0.966	0.654	0.64	0.677	0.688	42.485	0.678	0.982
103	-0.552	0.966	0.653	0.64	0.667	0.677	42.576	0.669	0.982
104	-0.55	0.968	0.652	0.642	0.67	0.679	42.623	0.67	0.982
105	-0.569	0.968	0.654	0.64	0.672	0.682	42.465	0.674	0.982
106	-0.558	0.968	0.651	0.639	0.661	0.672	42.64	0.663	0.983
107	-0.567	0.972	0.651	0.64	0.65	0.657	42.686	0.649	0.983
108	-0.575	0.963	0.654	0.645	0.668	0.678	42.695	0.671	0.982
109	-0.575	0.968	0.653	0.639	0.658	0.667	42.699	0.66	0.982
110	-0.578	0.969	0.654	0.642	0.662	0.672	42.659	0.665	0.982
111	-0.584	0.97	0.653	0.641	0.653	0.661	42.648	0.652	0.982
112	-0.592	0.967	0.656	0.643	0.668	0.679	42.545	0.671	0.982
113	-0.583	0.97	0.652	0.641	0.667	0.677	42.531	0.668	0.982
114	-0.583	0.972	0.652	0.64	0.66	0.67	42.571	0.663	0.982
115	-0.599	0.97	0.652	0.64	0.669	0.681	42.465	0.672	0.982
116	-0.601	0.968	0.655	0.642	0.657	0.667	42.364	0.657	0.982
117	-0.596	0.972	0.653	0.639	0.667	0.677	42.485	0.669	0.981
118	-0.604	0.966	0.655	0.643	0.665	0.674	42.604	0.668	0.982
119	-0.609	0.969	0.655	0.642	0.666	0.677	42.503	0.671	0.981
120	-0.602	0.966	0.654	0.643	0.67	0.679	42.541	0.671	0.982
121	-0.61	0.971	0.652	0.64	0.668	0.679	42.561	0.671	0.982
122	-0.613	0.966	0.654	0.645	0.667	0.676	42.694	0.67	0.982
123	-0.61	0.971	0.649	0.639	0.632	0.643	42.423	0.631	0.981
124	-0.607	0.972	0.651	0.64	0.67	0.68	42.535	0.671	0.982
125	-0.612	0.97	0.656	0.645	0.666	0.676	42.684	0.668	0.982
126	-0.617	0.966	0.655	0.645	0.674	0.685	42.456	0.678	0.982
127	-0.611	0.974	0.653	0.64	0.653	0.661	42.613	0.655	0.982
128	-0.622	0.974	0.652	0.64	0.65	0.658	42.496	0.65	0.982
129	-0.616	0.967	0.656	0.643	0.668	0.678	42.653	0.671	0.982
130	-0.625	0.97	0.655	0.641	0.676	0.686	42.492	0.678	0.982
131	-0.622	0.969	0.652	0.641	0.668	0.682	42.441	0.673	0.981
132	-0.626	0.967	0.653	0.641	0.66	0.67	42.655	0.661	0.982
133	-0.625	0.971	0.653	0.64	0.668	0.678	42.428	0.67	0.982
134	-0.619	0.974	0.652	0.639	0.665	0.677	42.471	0.668	0.982
135	-0.632	0.971	0.654	0.642	0.664	0.676	42.445	0.666	0.982
136	-0.622	0.97	0.651	0.64	0.672	0.681	42.527	0.674	0.982
137	-0.622	0.969	0.654	0.643	0.669	0.679	42.492	0.669	0.982
138	-0.63	0.969	0.656	0.643	0.669	0.68	42.535	0.671	0.982
139	-0.634	0.969	0.653	0.64	0.66	0.669	42.667	0.661	0.982
140	-0.633	0.972	0.653	0.638	0.67	0.68	42.73	0.672	0.983
141	-0.634	0.97	0.656	0.64	0.67	0.682	42.545	0.673	0.982
142	-0.631	0.972	0.653	0.64	0.664	0.672	42.651	0.666	0.982
143	-0.626	0.972	0.654	0.64	0.672	0.682	42.534	0.674	0.982
144	-0.626	0.968	0.653	0.644	0.667	0.68	42.475	0.671	0.982
145	-0.637	0.965	0.656	0.645	0.66	0.67	42.648	0.661	0.982
146	-0.636	0.967	0.655	0.644	0.659	0.669	42.626	0.661	0.982
147	-0.631	0.973	0.654	0.641	0.659	0.672	42.477	0.662	0.982
148	-0.64	0.97	0.653	0.642	0.667	0.674	42.666	0.668	0.982
149	-0.645	0.973	0.654	0.639	0.675	0.685	42.546	0.677	0.982
150	-0.634	0.97	0.653	0.643	0.657	0.666	42.626	0.66	0.982
151	-0.638	0.97	0.654	0.644	0.66	0.669	42.596	0.66	0.983
152	-0.633	0.967	0.656	0.644	0.67	0.68	42.583	0.672	0.982
153	-0.636	0.972	0.653	0.643	0.666	0.675	42.683	0.669	0.982
154	-0.645	0.972	0.654	0.643	0.668	0.681	42.441	0.671	0.981
155	-0.641	0.976	0.654	0.64	0.663	0.675	42.46	0.665	0.982
156	-0.637	0.972	0.653	0.642	0.67	0.681	42.538	0.674	0.982
157	-0.647	0.972	0.649	0.639	0.653	0.661	42.642	0.652	0.982
158	-0.641	0.968	0.655	0.644	0.658	0.664	42.675	0.657	0.982
159	-0.635	0.973	0.655	0.642	0.666	0.68	42.628	0.672	0.982
160	-0.649	0.974	0.654	0.643	0.667	0.679	42.512	0.672	0.981
161	-0.649	0.972	0.654	0.642	0.645	0.655	42.294	0.643	0.983
162	-0.644	0.972	0.656	0.644	0.657	0.665	42.578	0.658	0.982
163	-0.651	0.972	0.654	0.642	0.667	0.678	42.608	0.672	0.982
164	-0.638	0.973	0.654	0.639	0.662	0.67	42.64	0.662	0.982
165	-0.65	0.971	0.653	0.642	0.673	0.682	42.541	0.675	0.982
166	-0.656	0.972	0.65	0.64	0.638	0.648	42.459	0.639	0.982
167	-0.661	0.972	0.654	0.643	0.662	0.672	42.46	0.661	0.982
168	-0.648	0.972	0.654	0.642	0.662	0.67	42.623	0.663	0.982
169	-0.639	0.972	0.654	0.643	0.675	0.686	42.417	0.677	0.982
170	-0.655	0.971	0.655	0.642	0.667	0.678	42.64	0.669	0.982
171	-0.647	0.969	0.656	0.645	0.662	0.673	42.47	0.665	0.982
172	-0.653	0.972	0.654	0.643	0.656	0.663	42.647	0.656	0.982
173	-0.644	0.97	0.654	0.642	0.669	0.678	42.408	0.67	0.982
174	-0.643	0.973	0.653	0.64	0.67	0.681	42.495	0.673	0.982
175	-0.643	0.972	0.655	0.644	0.66	0.67	42.467	0.66	0.982
176	-0.652	0.969	0.653	0.645	0.672	0.68	42.591	0.672	0.983
177	-0.656	0.97	0.656	0.645	0.659	0.67	42.63	0.662	0.982
178	-0.653	0.975	0.653	0.64	0.659	0.669	42.649	0.661	0.982
179	-0.644	0.976	0.654	0.638	0.659	0.671	42.604	0.665	0.982
180	-0.65	0.979	0.655	0.64	0.66	0.67	42.63	0.664	0.982
181	-0.651	0.969	0.658	0.645	0.675	0.686	42.594	0.679	0.982
182	-0.653	0.975	0.654	0.642	0.666	0.677	42.612	0.67	0.982
183	-0.643	0.973	0.655	0.642	0.675	0.686	42.503	0.677	0.982
184	-0.646	0.976	0.653	0.639	0.632	0.642	42.479	0.632	0.982
185	-0.654	0.971	0.656	0.643	0.669	0.681	42.466	0.671	0.982
186	-0.648	0.973	0.653	0.641	0.663	0.677	42.42	0.666	0.981
187	-0.661	0.973	0.653	0.641	0.663	0.672	42.646	0.664	0.982
188	-0.643	0.975	0.653	0.639	0.668	0.679	42.658	0.67	0.982
189	-0.65	0.972	0.653	0.641	0.668	0.679	42.562	0.671	0.982
190	-0.656	0.972	0.652	0.641	0.662	0.673	42.554	0.666	0.982
191	-0.664	0.969	0.655	0.645	0.669	0.679	42.498	0.67	0.982
192	-0.662	0.974	0.653	0.64	0.67	0.681	42.673	0.674	0.982
